codmovban|fecha_mov|tipban|numdoc|concepto|importe|dimporte|tasadolar|tiporg|concilia
V0000|20240215|NC|VD003398|PREST ESPECIAL OR|2500.0000||0.0000|NC|F
E0013|20240215|ND|VD003399|TRANSF CAJA PAGO ALQUILER|-4500.0000||0.0000|ND|F
E0003|20240215|NC|VD003399|TRANSF CAJA PAGO ALQUILER|4500.0000||0.0000|NC|F
E0013|20240215|ND|VD003400|TRANSF EFEC PAGO NOMINA|-2000.0000||0.0000|ND|F
E0003|20240215|NC|VD003400|TRANSF EFEC PAGO NOMINA|2000.0000||0.0000|NC|F
E0003|20240215|CH|150224|CANC ALQUILER FEB 24|-4500.0000||0.0000||F
E0003|20240215|CH|1502241|CANC NOM 1RA QNA FEB 24|-1870.0000||0.0000||F
00004|20240215|CH|549976|CANC PAPELERIA REACA|-940.5800||0.0000||F
00004|20240215|CH|5499761|COM PAGO MOVIL|-2.8200||0.0000||F
V0002|20240215|TR|CEPRAS 0|Canc.Multiple de CXC:|200.0000||0.0000|CA|F
00003|20240215|CH|875642|CANC PREST ESPECIAL SENDAI|-10000.0000||0.0000||F
00003|20240215|ND|875642|I.D.B. Doc No.:875642|-200.0000||0.0000|DB|F
V0002|20240215|TR|ANDRY 15|Canc.Multiple de CXC:|856.3100||0.0000|CA|F
V0002|20240215|TR|CHEVY 15|Canc.Multiple de CXC:|180.0000||0.0000|CA|F
E0003|20240215|CH|1502242|CANC REPAR BOTE AGUA APTO JR MORO|-20.0000||0.0000||F
E0003|20240215|CH|1502243|CANC REPAR CLOSET APTO JR MORO|-20.0000||0.0000||F
V0099|20240215|ND|VD003401|RECP FC 200 ADRIANA|-200.0000||0.0000|ND|F
E0003|20240215|NC|VD003401|RECP FC 200 ADRIANA|200.0000||0.0000|NC|F
V0099|20240215|ND|VD003402|RECP FC 40 JULIO|-40.0000||0.0000|ND|F
E0003|20240215|NC|VD003402|RECP FC 40 JULIO|40.0000||0.0000|NC|F
E0003|20240215|TR|FB IMP 1|Canc.Multiple de CXC:|560.0000||0.0000|CA|F
00004|20240215|CH|588087|CANC AGUA POTABLE|-217.5600||0.0000||F
00004|20240215|CH|5880871|COM PAGO MOVIL|-0.6500||0.0000||F
00004|20240215|CH|587770|CANC FC 20 RAFAEL|-746.0000||0.0000||F
00004|20240215|CH|5877701|COM PAGO MOVIL|-2.2400||0.0000||F
V0099|20240215|DP|587770|CANC FC 20 RAFAEL|20.0000||0.0000||F
V0002|20240215|TR|UNION|Canc.Multiple de CXC:|20.0000||0.0000|CA|F
00004|20240215|TR|1626883|Canc.Multiple de CXC:|4313.4900||36.2600|CA|F
V0019|20240215|TR|G.C AUTO|Canc.Multiple de CXC:|1397.6800||0.0000|CA|F
V0019|20240215|TR|MICHELEN|Canc.Multiple de CXC:|2399.9300||0.0000|CA|F
E0007|20240215|TR|LUIS DOS|Canc.Multiple de CXC:|1593.0700||0.0000|CA|F
V0004|20240215|ND|VD003403|CAMBIO ROBERTO ENDER 150224|-100.0000||0.0000|ND|F
E0007|20240215|NC|VD003403|CAMBIO ROBERTO ENDER 150224|100.0000||0.0000|NC|F
E0003|20240215|TR|RYM 1502|Canc.Multiple de CXC:|280.0000||0.0000|CA|F
E0003|20240215|ND|VD003404|CAMBIO EFEC KIRSY 150224|-30.0000||0.0000|ND|F
E0007|20240215|NC|VD003404|CAMBIO EFEC KIRSY 150224|30.0000||0.0000|NC|F
E0003|20240215|ND|VD003405|CAMBIO EFEC MARIA FERRANDO 150224|-150.0000||0.0000|ND|F
E0007|20240215|NC|VD003405|CAMBIO EFEC MARIA FERRANDO 150224|150.0000||0.0000|NC|F
00004|20240215|TR|838056|Canc.Multiple de CXC:|137.0600||36.2600|CA|F
E0015|20240215|TR|12123944|Canc.Multiple de CXC:|300.0000||0.0000|CA|F
E0015|20240215|TR|12124414|Canc.Multiple de CXC:|287.0000||0.0000|CA|F
00004|20240215|TR|61863|Canc.Multiple de CXC:|11.2500||36.2900|CA|F
E0007|20240215|TR|JUAN ESC|Canc.Multiple de CXC:|120.0000||0.0000|CA|F
E0007|20240215|TR|JUAN ESC|Canc.Multiple de CXC:|100.0000||0.0000|CA|F
V0034|20240215|TR|ARTUNING|Canc.Multiple de CXC:|680.0000||0.0000|CA|F
00003|20240215|TR|41028426|Canc.Multiple de CXC:|563.8000||0.0000|CA|F
00003|20240215|TR|41028426|Canc.Multiple de CXC:|14095.0400||36.3200|CA|F
E0003|20240215|CH|1502244|CANC FLETE MIGUEL|-695.0000||0.0000||F
V0099|20240215|ND|VD003407|RECP FC 100 MIGUEL|-100.0000||0.0000|ND|F
E0003|20240215|NC|VD003407|RECP FC 100 MIGUEL|100.0000||0.0000|NC|F
V0101|20240215|DP|150224|CANC NOM 1RA QNA FEB 24 VICTOR|110.0000||0.0000||F
V0101|20240215|DP|1502241|CANC NOM 1RA QNA FEB 24 JULIO|50.0000||0.0000||F
V0034|20240215|ND|VD003408|TRANSF JANETTE 1215191415|-600.0000||0.0000|ND|F
E0015|20240215|NC|VD003408|TRANSF JANETTE 1215191415|600.0000||0.0000|NC|F
00004|20240215|CH|705457|CANC TERAPIAS JR|-906.5000||0.0000||F
00004|20240215|CH|7054571|COM PAGO MOVIL|-2.7200||0.0000||F
E0003|20240215|TR|VENEKIA|Canc.Multiple de CXC:|400.0000||0.0000|CA|F
E0003|20240215|ND|VD003409|CAMBIO EFEC MAGLYS 150224|-100.0000||0.0000|ND|F
E0007|20240215|NC|VD003409|CAMBIO EFEC MAGLYS 150224|100.0000||0.0000|NC|F
E0003|20240215|ND|VD003410|CAMBIO EFEC YELITZA 150224|-70.0000||0.0000|ND|F
E0007|20240215|NC|VD003410|CAMBIO EFEC YELITZA 150224|70.0000||0.0000|NC|F
E0003|20240216|ND|VD003411|CAMBIO EFEC CARLOS M 150224|-45.0000||0.0000|ND|F
E0007|20240216|NC|VD003411|CAMBIO EFEC CARLOS M 150224|45.0000||0.0000|NC|F
E0003|20240216|ND|VD003412|CAMBIO EFEC ROGELIO 150224|-150.0000||0.0000|ND|F
E0007|20240216|NC|VD003412|CAMBIO EFEC ROGELIO 150224|150.0000||0.0000|NC|F
V0004|20240216|ND|VD003413|CAMBIO ROBERTO 1502 MARIANELLA MON|-100.0000||0.0000|ND|F
E0007|20240216|NC|VD003413|CAMBIO ROBERTO 1502 MARIANELLA MON|100.0000||0.0000|NC|F
V0025|20240216|TR|AL ALTIS|Canc.Multiple de CXC:|276.1900||0.0000|CA|F
V0025|20240216|TR|NORCAR 1|Canc.Multiple de CXC:|38.9500||0.0000|CA|F
V0025|20240216|ND|VD003414|CNC ALTISIMO NORCAR REF 102722915|-320.0000||0.0000|ND|F
E0004|20240216|NC|VD003414|CNC ALTISIMO NORCAR REF 102722915|320.0000||0.0000|NC|F
00004|20240216|TR|3093281|Canc.Multiple de CXC:|4352.8500||36.2700|CA|F
E0015|20240216|ND|VD003415|RECP EFEC RETIRO BANESCO CTA VERDE|-6800.0000||0.0000|ND|F
E0003|20240216|NC|VD003415|RECP EFEC RETIRO BANESCO CTA VERDE|6800.0000||0.0000|NC|F
E0015|20240216|CH|233225|IGTF RETIRO DIVISAS|-204.0000||0.0000||F
00004|20240216|CH|913658|CANC SR JUAN REACA|-300.0000||0.0000||F
00004|20240216|CH|9136581|COM PAGO MOVIL|-0.9000||0.0000||F
00004|20240216|CH|936133|CANC LICORES JR|-3815.0000||0.0000||F
00004|20240216|CH|9361331|COM PAGO MOVIL|-11.4500||0.0000||F
00004|20240216|CH|974999|CANC FC 40 MIGUEL|-1500.8000||0.0000||F
00004|20240216|CH|9749991|COM PAGO MOVIL|-4.5000||0.0000||F
00003|20240216|TR|4376768|Canc.Multiple de CXC:|2073.0800||36.2300|CA|F
V0099|20240216|DP|974999|CANC FC 40 MIGUEL|40.0000||0.0000||F
00003|20240216|TR|4376768|Canc.Multiple de CXC:|331.6800||0.0000|CA|F
00004|20240216|DP|017508|REIN PAGO VARIOS REACA|5175.2000||0.0000||F
E0007|20240216|TR|MARIA UZ|Canc.Multiple de CXC:|387.8500||0.0000|CA|F
00003|20240216|CH|233225|COM RETIRO DIVISAS|-1968.3500||0.0000||F
00003|20240216|ND|233225|I.D.B. Doc No.:233225|-39.3700||0.0000|DB|F
00004|20240216|TR|26725|Canc.Multiple de CXC:|219.3200||36.2500|CA|F
V0002|20240216|TR|HK MOTOR|Canc.Multiple de CXC:|194.9000||0.0000|CA|F
00003|20240216|TR|3044932|Canc.Multiple de CXC:|15274.2100||36.2300|CA|F
00003|20240216|TR|3044932|Canc.Multiple de CXC:|2443.8800||0.0000|CA|F
E0007|20240216|TR|VLADIMIR|Canc.Multiple de CXC:|70.0000||0.0000|CA|F
E0007|20240216|TR|DIMAS GA|Canc.Multiple de CXC:|160.0000||0.0000|CA|F
E0004|20240216|TR|13181832|Canc.Multiple de CXC:|3200.0000||0.0000|CA|F
00003|20240216|TR|6340111|Canc.Multiple de CXC:|1099.2000||0.0000|CA|F
V0034|20240216|ND|VD003416|DEP REF 1212453062|-100.0000||0.0000|ND|F
E0015|20240216|NC|VD003416|DEP REF 1212453062|100.0000||0.0000|NC|F
00003|20240216|ND|00003027|N/D. POR IGTF|-824.4000||0.0000|ND|F
00003|20240216|TR|340111|Canc.Multiple de CXC:|824.4000||0.0000|CA|F
E0003|20240216|ND|VD003418|CAMBIO EFEC CARLOS R 160224|-500.0000||0.0000|ND|F
E0007|20240216|NC|VD003418|CAMBIO EFEC CARLOS R 160224|500.0000||0.0000|NC|F
E0003|20240216|ND|VD003419|CAMBIO EFEC DARIO ECO MINDED 15022|-1050.0000||0.0000|ND|F
E0007|20240216|NC|VD003419|CAMBIO EFEC DARIO ECO MINDED 15022|1050.0000||0.0000|NC|F
V0005|20240216|ND|VD003421|CAMBIO JESUS JENNYFER 160224|-107.0000||0.0000|ND|F
E0007|20240216|NC|VD003421|CAMBIO JESUS JENNYFER 160224|107.0000||0.0000|NC|F
V0005|20240216|ND|VD003422|CAMBIO JESUS WENDER 160224|-159.0000||0.0000|ND|F
E0007|20240216|NC|VD003422|CAMBIO JESUS WENDER 160224|159.0000||0.0000|NC|F
V0019|20240216|TR|LA PENA|Canc.Multiple de CXC:|607.5600||0.0000|CA|F
V0004|20240216|TR|DELICIAS|Canc.Multiple de CXC:|200.0000||0.0000|CA|F
00003|20240216|TR|6340111|Canc.Multiple de CXC:|1615.8100||0.0000|CA|F
00003|20240216|ND|00003051|N/D. POR IGTF|-1514.8300||0.0000|ND|F
IGTF1|20240216|ND|00003051|N/D. POR IGTF|-1514.8300||0.0000|ND|F
00003|20240216|TR|6340111|Canc.Multiple de CXC:|1514.8300||0.0000|CA|F
00004|20240216|CH|090092|CANC TLF MOVISTAR|-330.0000||0.0000||F
00004|20240216|CH|0900921|COM PAGO MOVIL|-0.9900||0.0000||F
V0002|20240219|TR|KOREA PA|Canc.Multiple de CXC:|520.0000||0.0000|CA|F
00004|20240219|TR|14551158|Canc.Multiple de CXC:|39573.4700||36.2700|CA|F
E0003|20240219|ND|VD003424|TRANSF EFEC ENTRE CAJAS|-6000.0000||0.0000|ND|F
E0013|20240219|NC|VD003424|TRANSF EFEC ENTRE CAJAS|6000.0000||0.0000|NC|F
V0021|20240219|TR|PANA MIO|Canc.Multiple de CXC:|330.8000||0.0000|CA|F
V0002|20240219|TR|DAVAL 16|Canc.Multiple de CXC:|100.0000||0.0000|CA|F
00004|20240219|TR|4437663|Canc.Multiple de CXC:|3627.0000||36.2700|CA|F
E0013|20240219|CH|190224|GASTO PERSONAL JR|-200.0000||0.0000||F
00004|20240219|CH|254786|CANC FC 100 ZELLE ADRIANA|-3725.0000||0.0000||F
00004|20240219|CH|2547861|COM PAGO MOVIL|-11.1800||0.0000||F
E0007|20240219|DP|254786|RECP FC 100 ADRIANA NELSON 160224|100.0000||0.0000||F
00004|20240219|CH|309126|CANC FC 10 MIGUEL|-375.0000||0.0000||F
00004|20240219|CH|3091261|COM PAGO MOVIL|-1.1300||0.0000||F
V0099|20240219|DP|309126|CANC FC 10 MIGUEL|10.0000||0.0000||F
E0007|20240219|DP|542931|RECP FC 17 ADRIANA JENNIFER 170224|17.0000||0.0000||F
00004|20240219|CH|542931|CANC FC 17 ZELLE ADRIANA|-637.8400||0.0000||F
00004|20240219|CH|5429311|COM PAGO MOVIL|-1.9100||0.0000||F
V0002|20240219|ND|VD003425|RECP EFECT YELITZA|-3241.0000||0.0000|ND|F
E0003|20240219|NC|VD003425|RECP EFECT YELITZA|3241.0000||0.0000|NC|F
V0002|20240219|CH|190224|CANC COMISIONES ENERO 2024|-1550.0000||0.0000||F
E0003|20240219|CH|190224|CANC PASAJES JR HANEI|-795.0000||0.0000||F
E0003|20240219|CH|1902241|CANC PASAJES JR PERSONAL|-795.0000||0.0000||F
V0019|20240219|ND|VD003426|RECP EFEC PEDRO|-5870.0000||0.0000|ND|F
E0003|20240219|NC|VD003426|RECP EFEC PEDRO|5870.0000||0.0000|NC|F
E0003|20240219|ND|VD003427|CAMBIO EFEC JOSELIN 180224|-100.0000||0.0000|ND|F
E0007|20240219|NC|VD003427|CAMBIO EFEC JOSELIN 180224|100.0000||0.0000|NC|F
E0007|20240219|TR|ALIS ACO|Canc.Multiple de CXC:|297.5600||0.0000|CA|F
V0004|20240219|ND|VD003428|CAMBIO ROBERTO MARITZA OQUEDO 1602|-50.0000||0.0000|ND|F
E0007|20240219|NC|VD003428|CAMBIO ROBERTO MARITZA OQUEDO 1602|50.0000||0.0000|NC|F
V0004|20240219|ND|VD003429|CAMBIO ROBERTO ANGEL VILORIA 1602|-100.0000||0.0000|ND|F
E0007|20240219|NC|VD003429|CAMBIO ROBERTO ANGEL VILORIA 1602|100.0000||0.0000|NC|F
V0004|20240219|ND|VD003430|CAMBIO ROBERTO TIBISAY HERNANDEZ 1|-20.0000||0.0000|ND|F
E0007|20240219|NC|VD003430|CAMBIO ROBERTO TIBISAY HERNANDEZ 1|20.0000||0.0000|NC|F
V0004|20240219|ND|VD003431|CAMBIO ROBERTO EDUIN ALVAREZ 1902|-250.0000||0.0000|ND|F
E0007|20240219|NC|VD003431|CAMBIO ROBERTO EDUIN ALVAREZ 1902|250.0000||0.0000|NC|F
E0003|20240219|CH|1902242|CANC PATROCINIO TENIS|-100.0000||0.0000||F
E0007|20240219|TR|CHAFIK Y|Canc.Multiple de CXC:|100.0000||0.0000|CA|F
00004|20240219|CH|559828|CANC AGUA MINERAL JR|-682.7500||0.0000||F
00004|20240219|TR|52699780|Canc.Multiple de CXC:|4316.1300||36.2700|CA|F
E0003|20240219|TR|AUTOZONE|Canc.Multiple de CXC:|670.0000||0.0000|CA|F
E0008|20240219|ND|VD003434|REUB GASTO CAROL 190623|-380.0000||0.0000|ND|F
E0012|20240219|NC|VD003434|REUB GASTO CAROL 190623|380.0000||0.0000|NC|F
E0008|20240219|ND|VD003435|ABONO TDC 301123|-461.0000||0.0000|ND|F
E0017|20240219|NC|VD003435|ABONO TDC 301123|461.0000||0.0000|NC|F
E0008|20240219|ND|VD003436|ABONO TDC 080124|-1000.0000||0.0000|ND|F
E0017|20240219|NC|VD003436|ABONO TDC 080124|1000.0000||0.0000|NC|F
E0008|20240219|DP|220222|ABONO EXCELSO AP CTA|3.7800||0.0000||F
E0008|20240219|DP|260423|ABONO LUIS JACINTO TOROS|536.0000||0.0000||F
E0008|20240219|CH|270423|CANC TOROS JR LUIS JACINTO|-536.0000||0.0000||F
E0012|20240219|DP|160124|REIN PAGO MONTERREAL JR|19955.0000||0.0000||F
E0012|20240219|CH|160124|PAGO MONTERREAL JR|-20000.0000||0.0000||F
E0012|20240219|CH|1601241|COM TRANSF|-25.0000||0.0000||F
E0012|20240219|CH|230124|COM TRANSF|-25.0000||0.0000||F
E0012|20240219|CH|310124|COM MTTO CUENTA|-15.0000||0.0000||F
V0099|20240219|ND|VD003437|RECP FC 20 RAFAEL|-20.0000||0.0000|ND|F
E0003|20240219|NC|VD003437|RECP FC 20 RAFAEL|20.0000||0.0000|NC|F
00003|20240219|TR|4416993|Canc.Multiple de CXC:|10286.4200||36.2300|CA|F
00003|20240219|TR|4416993|Canc.Multiple de CXC:|1645.8700||0.0000|CA|F
00003|20240219|TR|4416707|Canc.Multiple de CXC:|27190.2500||36.2300|CA|F
00003|20240219|TR|4416707|Canc.Multiple de CXC:|362.3200||0.0000|CA|F
00003|20240219|CH|351197|CANC ANT ISLR 1RA QNA FEB 24|-2903.4200||0.0000||F
00003|20240219|TR|4416707|Canc.Multiple de CXC:|300.3000||0.0000|CA|F
00003|20240219|CH|351851|CANC RET IVA 1RA QNA FEB 24|-4910.4000||0.0000||F
00003|20240219|TR|4416707|Canc.Multiple de CXC:|271.8700||0.0000|CA|F
00003|20240219|CH|333679|CANC ISLR DEF PERIODO 2023|-37902.2800||0.0000||F
00003|20240219|TR|4416707|Canc.Multiple de CXC:|153.8500||0.0000|CA|F
E0003|20240219|CH|1902243|CANC VIAT ORI 2002AL020324 DARIO|-1350.0000||0.0000||F
E0003|20240219|ND|VD003439|CAMBIO EFEC DARIO|-3000.0000||0.0000|ND|F
E0007|20240219|NC|VD003439|CAMBIO EFEC DARIO|3000.0000||0.0000|NC|F
E0003|20240219|CH|1902244|CANC PASAJE DARIO ORIENTE|-160.0000||0.0000||F
E0004|20240219|ND|VD003440|TRANSF RETIRO EFEC BNC OMAR|-13800.0000||0.0000|ND|F
E0013|20240219|NC|VD003440|TRANSF RETIRO EFEC BNC OMAR|13800.0000||0.0000|NC|F
00004|20240219|CH|055453|COM RETIRO DIVISAS|-19006.8800||0.0000||F
00004|20240219|CH|181826|CANC COMIDA SR BASURA|-240.0000||0.0000||F
00004|20240219|CH|958012|CANC MEDINA JR|-531.2300||0.0000||F
00004|20240219|CH|9580121|COM PAGO MOVIL|-1.5900||0.0000||F
E0003|20240219|TR|CHUCHI 1|Canc.Multiple de CXC:|700.0000||0.0000|CA|F
E0003|20240219|TR|EDRY 190|Canc.Multiple de CXC:|580.0000||0.0000|CA|F
E0003|20240219|ND|VD003441|TRANSF EFECT ENTRE CAJAS|-4000.0000||0.0000|ND|F
E0007|20240219|NC|VD003441|TRANSF EFECT ENTRE CAJAS|4000.0000||0.0000|NC|F
E0003|20240219|ND|VD003442|CAMBIO EFEC LUZ 150224|-82.5000||0.0000|ND|F
E0007|20240219|NC|VD003442|CAMBIO EFEC LUZ 150224|82.5000||0.0000|NC|F
E0003|20240219|ND|VD003443|CAMBIO EFEC FROILAN 150224|-55.5000||0.0000|ND|F
E0007|20240219|NC|VD003443|CAMBIO EFEC FROILAN 150224|55.5000||0.0000|NC|F
E0003|20240219|ND|VD003444|CAMBIO EFEC OMAR 160224|-194.0000||0.0000|ND|F
E0007|20240219|NC|VD003444|CAMBIO EFEC OMAR 160224|194.0000||0.0000|NC|F
00004|20240219|CH|040599|CANC FC 50 CHASE|-1901.5000||0.0000||F
00004|20240219|CH|0405991|COM PAGO MOVIL|-5.7000||0.0000||F
E0007|20240219|DP|040599|RECP FC 50 CHASE MARIA EL 190224|50.0000||0.0000||F
V0034|20240219|CH|190224|CANC DIF COM ENER 24|-32.8200||0.0000||F
V0021|20240220|ND|VD003445|DEP PANA MIO REF 144036410 1902|-22.0000||0.0000|ND|F
E0004|20240220|NC|VD003445|DEP PANA MIO REF 144036410 1902|22.0000||0.0000|NC|F
E0007|20240220|TR|CESAR M|Canc.Multiple de CXC:|2035.5400||0.0000|CA|F
00004|20240220|TR|56893789|Canc.Multiple de CXC:|7746.6400||36.1800|CA|F
V0004|20240220|ND|VD003446|CAMBIO ROBERTO ANA SAYAGO 1902|-150.0000||0.0000|ND|F
E0007|20240220|NC|VD003446|CAMBIO ROBERTO ANA SAYAGO 1902|150.0000||0.0000|NC|F
00004|20240220|CH|926560|COMPR MESA CAMBIO 500*36.45|-36450.0000||0.0000||F
00004|20240220|CH|9265601|COM COMPRA MESA DE CAMBIO|-43.7400||0.0000||F
E0004|20240220|DP|926560|RECP MESA DE CAMBIO 500*36.45|1000.0000||0.0000||F
V0002|20240220|TR|DFI 2002|Canc.Multiple de CXC:|722.6300||0.0000|CA|F
E0003|20240220|ND|VD003447|CAMBIO EFEC KIRSY 190224|-60.0000||0.0000|ND|F
E0007|20240220|NC|VD003447|CAMBIO EFEC KIRSY 190224|60.0000||0.0000|NC|F
00004|20240220|TR|30504608|Canc.Multiple de CXC:|12719.0000||36.3400|CA|F
E0007|20240220|TR|JOSE MER|Canc.Multiple de CXC:|127.0000||0.0000|CA|F
00003|20240205|ND|67327|I.D.B. Doc No.:67327|-2.2700||0.0000|DB|F
00003|20240220|CH|468679|COM OTROS BANCOS|-3.1100||0.0000||F
00003|20240220|ND|468679|I.D.B. Doc No.:468679|-0.0600||0.0000|DB|F
00003|20240220|DP|VD003448|REUB 3% IGTF G.C|824.4000||0.0000||F
IGTF1|20240220|CH|VD003448|REUB 3% IGTF G.C|-824.4000||0.0000||F
IGTF1|20240220|ND|VD003449|REUB IGTF 3% G.C|-1514.8300||0.0000|ND|F
00003|20240220|NC|VD003449|REUB IGTF 3% G.C|1514.8300||0.0000|NC|F
00004|20240220|CH|197749|CANC FC 165 ZELLE VANESSA|-6312.9000||0.0000||F
00004|20240220|CH|1977491|COM PAGO MOVIL|-18.9400||0.0000||F
E0007|20240220|DP|197749|RECP FC 165 VANESSA RUBBY C 200224|165.0000||0.0000||F
E0007|20240220|TR|MARIA O|Canc.Multiple de CXC:|2318.7200||0.0000|CA|F
E0013|20240220|CH|200224|CANC ABONO DEUDA SENDAI|-10600.0000||0.0000||F
E0013|20240220|CH|2002241|COM CAMBIO DIVISAS CHASE AB SENDAI|-300.0000||0.0000||F
00004|20240220|TR|6501364|Canc.Multiple de CXC:|11540.0000||36.2500|CA|F
V0005|20240220|TR|LA 13 20|Canc.Multiple de CXC:|500.0000||0.0000|CA|F
00004|20240220|DP|016468|RECP PRUEBA RECP PAGO MOVIL|1.0000||0.0000||F
00004|20240220|CH|215152|CANC FC 35 MIGUEL|-1339.1000||0.0000||F
00004|20240220|CH|2151521|COM PAGO MOVIL|-4.0200||0.0000||F
V0099|20240220|DP|215152|CANC FC 35 MIGUEL|35.0000||0.0000||F
00003|20240220|TR|12912816|CANCELACION CXP No. CM000258|-11214.3400||0.0000|CA|F
00003|20240220|ND|12912816|I.D.B. Doc No.:12912816|-224.2900||0.0000|DB|F
00003|20240220|CH|816993|COMISION BANCARIA|-33.6400||0.0000||F
00003|20240220|ND|816993|I.D.B. Doc No.:816993|-0.6700||0.0000|DB|F
E0007|20240220|TR|MARIA T|Canc.Multiple de CXC:|300.0000||0.0000|CA|F
E0007|20240220|CH|150224|ABONO TDC E INTERESES JRS|-666.3200||0.0000||F
00004|20240220|TR|40518297|Canc.Multiple de CXC:|3624.0000||36.2400|CA|F
00004|20240220|TR|6584129|Canc.Multiple de CXC:|194.9100||36.2300|CA|F
V0019|20240220|TR|VENEREPU|Canc.Multiple de CXC:|1601.4500||0.0000|CA|F
00004|20240220|ND|VD003450|REUBICACION DE SALDO SUREKO 97236|-3624.0000||0.0000|ND|F
00003|20240220|NC|VD003450|REUBICACION DE SALDO SUREKO 97236|3624.0000||0.0000|NC|F
00002|20240220|CH|311223|COM MTTO CUENTA DIC 23|-1.0000||0.0000||F
00002|20240220|ND|311223|I.D.B. Doc No.:311223|-0.0200||0.0000|DB|F
00002|20240220|CH|955945|COM MTTO VIRTUAL|-11.0000||0.0000||F
00002|20240220|ND|955945|I.D.B. Doc No.:955945|-0.2200||0.0000|DB|F
00002|20240220|CH|310123|COM MTTO CUENTA ENE-24|-1.0000||0.0000||F
00002|20240220|ND|310123|I.D.B. Doc No.:310123|-0.0200||0.0000|DB|F
00002|20240220|CH|129888|COM MTTO VIRTUAL|-11.0000||0.0000||F
00002|20240220|ND|129888|I.D.B. Doc No.:129888|-0.2200||0.0000|DB|F
00002|20240220|CH|200224|COM MTTO CUENTA|-0.5000||0.0000||F
00002|20240220|ND|200224|I.D.B. Doc No.:200224|-0.0100||0.0000|DB|F
00001|20240220|CH|20224|AJUST DCMAL|-0.0100||0.0000||F
E0015|20240220|DP|200224|AJUST DCMAL|0.1600||0.0000||F
V0002|20240220|TR|ITALY CA|Canc.Multiple de CXC:|450.0000||0.0000|CA|F
00004|20240220|TR|6620937|Canc.Multiple de CXC:|1127.0600||36.2300|CA|F
E0007|20240220|TR|MARIO RO|Canc.Multiple de CXC:|80.0000||0.0000|CA|F
E0003|20240220|TR|CHUCHI 2|Canc.Multiple de CXC:|50.0000||0.0000|CA|F
00004|20240220|TR|005905|Canc.Multiple de CXC:|5734.5000||38.2300|CA|F
00001|20240220|CH|831306|COM PAGO MOVIL|-21.7300||0.0000||F
00001|20240220|ND|831306|I.D.B. Doc No.:831306|-0.4300||0.0000|DB|F
00004|20240221|TR|84736799|Canc.Multiple de CXC:|3921.1700||36.2400|CA|F
E0003|20240221|TR|CASANOVA|Canc.Multiple de CXC:|110.3900||0.0000|CA|F
E0003|20240221|TR|JUNIN 21|Canc.Multiple de CXC:|1986.2400||0.0000|CA|F
E0003|20240221|TR|VICTORIA|Canc.Multiple de CXC:|6553.0100||0.0000|CA|F
E0003|20240221|TR|SHAI 210|Canc.Multiple de CXC:|3036.5800||0.0000|CA|F
E0003|20240221|TR|SHAYA 21|Canc.Multiple de CXC:|7898.4100||0.0000|CA|F
E0003|20240221|TR|CASANOVA|Canc.Multiple de CXC:|415.3700||0.0000|CA|F
V0004|20240221|ND|VD003451|CAMBIO ROBERTO ROBERTH PENA|-100.0000||0.0000|ND|F
E0007|20240221|NC|VD003451|CAMBIO ROBERTO ROBERTH PENA|100.0000||0.0000|NC|F
E0003|20240221|ND|VD003452|TRANSF EFEC ENTRE CAJA GRUPO SUPER|-20000.0000||0.0000|ND|F
E0013|20240221|NC|VD003452|TRANSF EFEC ENTRE CAJA GRUPO SUPER|20000.0000||0.0000|NC|F
V0002|20240221|ND|VD003454|RECP EFEC YELITZA DFI|-722.0000||0.0000|ND|F
E0003|20240221|NC|VD003454|RECP EFEC YELITZA DFI|722.0000||0.0000|NC|F
V0002|20240221|ND|VD003455|RECP EFEC YELITZA ITALY|-450.0000||0.0000|ND|F
E0003|20240221|NC|VD003455|RECP EFEC YELITZA ITALY|450.0000||0.0000|NC|F
E0008|20240221|CH|100124|CANC SIMON APTO JR TDC|-2520.8700||0.0000||F
E0008|20240221|CH|110124|ABONO UTILIDADES JR|-2000.0000||0.0000||F
00003|20240221|TR|8831306|Canc.Multiple de CXC:|1449.2000||36.2300|CA|F
V0025|20240221|TR|GUALID 2|Canc.Multiple de CXC:|301.3200||0.0000|CA|F
00004|20240221|CH|456460|CANC FC 60 MIGUEL|-2296.2000||0.0000||F
00004|20240221|CH|4564601|COM PAGO MOVIL|-6.8900||0.0000||F
V0099|20240221|DP|456460|CANC FC 60 MIGUEL|60.0000||0.0000||F
00004|20240221|CH|456694|CANC CERTIF MEDICO JR|-191.3500||0.0000||F
00004|20240221|CH|4566941|COM PAGO MOVIL|-0.5700||0.0000||F
00004|20240221|CH|133620|CANC FRUTOS SECOS JR|-223.0100||0.0000||F
00004|20240221|CH|459358|CANC FACTURA COVECA JR|-851.5300||0.0000||F
00004|20240221|CH|4593581|COM PAGO MOVIL|-2.5500||0.0000||F
00004|20240221|TR|553067|Canc.Multiple de CXC:|1044.4100||36.3400|CA|F
V0019|20240221|TR|DEYKORE|Canc.Multiple de CXC:|300.0000||0.0000|CA|F
E0007|20240221|TR|RODERICK|Canc.Multiple de CXC:|301.7400||0.0000|CA|F
E0007|20240221|TR|CAROLINA|Canc.Multiple de CXC:|73.9900||0.0000|CA|F
E0007|20240221|TR|CAROLINA|Canc.Multiple de CXC:|293.5500||0.0000|CA|F
