codmovban|fecha_mov|tipban|numdoc|concepto|importe|dimporte|tasadolar|tiporg|concilia
V0002|20230228|TR|MGA 162.|Canc.Multiple de CXC:AP000001|2.4500||0.0000|CA|F
V0002|20230228|TR|KIMAUTOS|Canc.Multiple de CXC:AP000001|94.8300||0.0000|CA|F
E0007|20230228|TR|JOSE 230|Canc.Multiple de CXC:AP000001|15.0000||0.0000|CA|F
E0007|20230228|TR|EMILIO 2|Canc.Multiple de CXC:AP000001|36.0000||0.0000|CA|F
E0007|20230228|TR|EMILI0 2|Canc.Multiple de CXC:AP000001|10.0000||0.0000|CA|F
E0007|20230228|TR|CLARITZA|Canc.Multiple de CXC:AP000001|29.0000||0.0000|CA|F
E0007|20230228|TR|MARIELA|Canc.Multiple de CXC:AP000001|47.0000||0.0000|CA|F
E0007|20230228|TR|DORIS 24|Canc.Multiple de CXC:AP000001|50.0000||0.0000|CA|F
00003|20230228|ND|VD001572|TRANSF AL PLAZA|-1200.0000||0.0000|ND|F
00001|20230228|NC|VD001572|TRANSF AL PLAZA|1200.0000||0.0000|NC|F
00001|20230228|CH|608456|CANC NOM 2DA QNA FEB 2023|-2371.2000||0.0000||F
00001|20230228|ND|608456|I.D.B. Doc No.:608456|-47.4200||0.0000|DB|F
00001|20230228|CH|6084561|COM OTROS BANCO|-4.2600||0.0000||F
00001|20230228|ND|6084561|I.D.B. Doc No.:6084561|-0.0900||0.0000|DB|F
00003|20230228|CH|729682|COM PAGO MOVIL|-4.9200||0.0000||F
00003|20230228|ND|729682|I.D.B. Doc No.:729682|-0.1000||0.0000|DB|F
00003|20230228|CH|227698|COM OTROS BANCOS|-3.6000||0.0000||F
00003|20230228|ND|227698|I.D.B. Doc No.:227698|-0.0700||0.0000|DB|F
E0007|20230228|TR|JENIFER|Canc.Multiple de CXC:AP000001|61.0000||0.0000|CA|F
V0004|20230228|TR|DELICIAS|Canc.Multiple de CXC:AP000001|99.4600||0.0000|CA|F
E0003|20230228|TR|EUROASIT|Canc.Multiple de CXC:AP000001|309.0900||0.0000|CA|F
E0007|20230228|TR|TAYLOR 1|Canc.Multiple de CXC:AP000001|35.0000||0.0000|CA|F
V0004|20230228|TR|MONACO 2|Canc.Multiple de CXC:AP000001|200.0000||0.0000|AB|F
E0007|20230228|TR|JOSE 280|Canc.Multiple de CXC:AP000001|333.7700||0.0000|CA|F
V0019|20230228|TR|SAFIURI|Canc.Multiple de CXC:AP000001|400.0000||0.0000|CA|F
00003|20230228|TR|03059072|Canc.Multiple de CXC:AP000001|327.8000||24.3500|CA|F
V0019|20230228|TR|MICHELEN|Canc.Multiple de CXC:AP000001|1506.1900||0.0000|CA|F
00001|20230228|DP|609542|RECEP VTA 250 MENUDEO|6090.8800||0.0000||F
00001|20230228|DP|609556|RECEP VTA 250 MENUDEO|6090.8800||0.0000||F
00001|20230228|DP|609562|RECEP VTA 70 MENUDEO|1705.4500||0.0000||F
E0011|20230228|CH|609542|VTA 250 MENUDEO|-250.0000||0.0000||F
E0011|20230228|CH|609556|VTA 250 MENUDEO|-250.0000||0.0000||F
E0011|20230228|CH|609562|VTA 70 MENUDEO|-70.0000||0.0000||F
00001|20230228|ND|VD001573|TRANSF PAGO IMPUESTOS|-13200.0000||0.0000|ND|F
00002|20230228|NC|VD001573|TRANSF PAGO IMPUESTOS|13200.0000||0.0000|NC|F
00001|20230228|CH|609572|COM OTROS BANCOS|-39.6000||0.0000||F
00001|20230228|ND|609572|I.D.B. Doc No.:609572|-0.7900||0.0000|DB|F
00001|20230228|DP|280223|REIN PAGO MOVIL|0.0500||0.0000||F
00002|20230228|CH|237437|CANC ANT ISLR 1RA QNA FEB23|-711.9900||0.0000||F
00002|20230228|CH|237373|CANC IGTF 1RA QNA FEB23|-454.8300||0.0000||F
00002|20230228|CH|237331|CANC RET IVA 1RA QNA FEB23|-12083.2700||0.0000||F
00002|20230228|CH|280223|COM MTTO VIRTUAL|-10.2200||0.0000||F
V0004|20230228|ND|VD001574|CAMBIO ROBERTO CARLOS 280223|-200.0000||0.0000|ND|F
E0007|20230228|NC|VD001574|CAMBIO ROBERTO CARLOS 280223|200.0000||0.0000|NC|F
E0003|20230228|CH|280223|CANC NOM 2DA QNA FEBR 2023|-1620.0000||0.0000||F
V0004|20230228|TR|HOME PAR|Canc.Multiple de CXC:AP000001|200.0000||0.0000|AB|F
V0101|20230228|DP|280223|CANC NOM 2DA QNA FEB-23 VICTOR|80.0000||0.0000||F
00001|20230228|DP|610908|RECEP VTA 150 MENUDEO|3654.5200||0.0000||F
E0011|20230228|CH|610908|VTA 150 MENUDEO|-150.0000||0.0000||F
00001|20230228|CH|610937|CANC ESPE ANTHONY 2DA QNA FEB-23|-2470.0000||0.0000||F
00001|20230228|ND|610937|I.D.B. Doc No.:610937|-49.4000||0.0000|DB|F
00001|20230228|CH|6109371|COM OTROS BANCOS|-7.4100||0.0000||F
00001|20230228|ND|6109371|I.D.B. Doc No.:6109371|-0.1500||0.0000|DB|F
V0029|20230228|TR|G.C 2802|Canc.Multiple de CXC:AP000001|3000.0000||0.0000|CA|F
E0007|20230228|TR|JACINTO|Canc.Multiple de CXC:AP000001|60.0000||0.0000|CA|F
V0025|20230228|TR|LUIFER 2|Canc.Multiple de CXC:AP000001|560.0000||0.0000|CA|F
V0025|20230228|TR|REY DEL|Canc.Multiple de CXC:AP000001|250.0000||0.0000|CA|F
V0025|20230228|TR|MAGNUN 2|Canc.Multiple de CXC:AP000001|1987.1200||0.0000|CA|F
V0099|20230228|ND|VD001576|RECEP FC 20 SR JULIO|-20.0000||0.0000|ND|F
E0003|20230228|NC|VD001576|RECEP FC 20 SR JULIO|20.0000||0.0000|NC|F
V0029|20230228|TR|PUNTO K|Canc.Multiple de CXC:AP000001|780.0000||0.0000|CA|F
00003|20230301|TR|33917931|Canc.Multiple de CXC:AP000001|322.2800||0.0000|CA|F
E0003|20230301|TR|VENEKIA|Canc.Multiple de CXC:AP000001|850.0000||0.0000|CA|F
00003|20230301|TR|33918206|Canc.Multiple de CXC:AP000001|167.3500||24.3600|CA|F
00003|20230301|CH|041515|CANC SRA BELKIS JR|-494.0000||0.0000||F
00003|20230301|ND|041515|I.D.B. Doc No.:041515|-9.8800||0.0000|DB|F
00003|20230301|CH|0415151|COM PAGO MOVIL|-1.4800||0.0000||F
00003|20230301|ND|0415151|I.D.B. Doc No.:0415151|-0.0300||0.0000|DB|F
00003|20230301|CH|280223|COM MTTO DE CUENTA|-1.0000||0.0000||F
00003|20230301|ND|280223|I.D.B. Doc No.:280223|-0.0200||0.0000|DB|F
00003|20230301|DP|280223|REIN DCTO PAGO MOVIL|0.0500||0.0000||F
00001|20230301|CH|613409|CANC COM BNC SR OMAR|-700.0000||0.0000||F
00001|20230301|ND|613409|I.D.B. Doc No.:613409|-14.0000||0.0000|DB|F
00001|20230301|CH|6134091|COM PAGO MOVIL|-2.1000||0.0000||F
00001|20230301|ND|6134091|I.D.B. Doc No.:6134091|-0.0400||0.0000|DB|F
00001|20230301|CH|280223|COM MTTO CUENTA|-1.0000||0.0000||F
00001|20230301|ND|280223|I.D.B. Doc No.:280223|-0.0200||0.0000|DB|F
E0007|20230301|TR|ISRAEL 0|Canc.Multiple de CXC:AP000001|18.0000||0.0000|CA|F
00001|20230301|CH|616063|COMPRA DE ARO DE LUZ P/SR OMAR|-352.0200||0.0000||F
00001|20230301|ND|616063|I.D.B. Doc No.:616063|-7.0400||0.0000|DB|F
V0019|20230301|TR|SAHARI 0|Canc.Multiple de CXC:AP000001|700.0000||0.0000|CA|F
E0007|20230301|TR|NURA 010|Canc.Multiple de CXC:AP000001|140.0000||0.0000|CA|F
E0013|20230301|CH|160223|GASTO PERSONAL JR|-2000.0000||0.0000||F
E0003|20230301|ND|VD001577|CAMBIO DARIO 010323|-1500.0000||0.0000|ND|F
E0007|20230301|NC|VD001577|CAMBIO DARIO 010323|1500.0000||0.0000|NC|F
E0013|20230302|CH|010323|CANC ESPEC UTIL OR FEB 23|-5000.0000||0.0000||F
E0013|20230302|CH|0103231|CANC SUELDO OR FEB 23|-605.0000||0.0000||F
E0013|20230302|CH|0103232|CANC SUELDO AR FEB 23|-180.0000||0.0000||F
E0003|20230302|CH|020323|CANC COM IVAN 16-01 AL 280223|-220.0000||0.0000||F
V0025|20230302|TR|LUIFER 0|Canc.Multiple de CXC:AP000001|2.8800||0.0000|AB|F
V0025|20230302|ND|VD001578|TRANSF SRA JOSSY|-2800.0000||0.0000|ND|F
E0004|20230302|NC|VD001578|TRANSF SRA JOSSY|2800.0000||0.0000|NC|F
V0002|20230302|TR|UNION 02|Canc.Multiple de CXC:AP000001|350.0000||0.0000|CA|F
V0019|20230302|TR|DEYKORE|Canc.Multiple de CXC:AP000001|400.0000||0.0000|CA|F
E0007|20230302|TR|FRANJ L|Canc.Multiple de CXC:AP000001|80.0000||0.0000|CA|F
V0026|20230302|TR|HYUDAI 0|Canc.Multiple de CXC:AP000001|600.0000||0.0000|CA|F
00003|20230302|TR|33923402|Canc.Multiple de CXC:AP000001|2373.0000||24.3600|CA|F
V0025|20230302|TR|EL REY 0|Canc.Multiple de CXC:AP000001|55.6700||0.0000|CA|F
V0026|20230302|ND|VD001579|TRANSF SR NELSON|-520.0000||0.0000|ND|F
E0004|20230302|NC|VD001579|TRANSF SR NELSON|520.0000||0.0000|NC|F
00003|20230302|TR|01819063|Canc.Multiple de CXC:AP000001|1540.3800||24.3500|CA|F
00001|20230302|CH|00830631|COMPRA DE 1 PAQ DE PAPEL HIGIENICO|-92.6600||0.0000||F
00001|20230302|ND|00830631|I.D.B. Doc No.:00830631|-1.8500||0.0000|DB|F
V0002|20230302|TR|MUNDIAL|Canc.Multiple de CXC:AP000001|631.4600||0.0000|AB|F
E0003|20230302|ND|VD001580|CAMBIO VANESSA ALEJANDRO 020323|-100.0000||0.0000|ND|F
E0007|20230302|NC|VD001580|CAMBIO VANESSA ALEJANDRO 020323|100.0000||0.0000|NC|F
00001|20230302|TR|015498|Canc.Multiple de CXC:AP000001|2584.0400||24.3600|CA|F
00003|20230302|CH|871536|CANC FC 20 ADRIANA|-489.2000||0.0000||F
00003|20230302|ND|871536|I.D.B. Doc No.:871536|-9.7800||0.0000|DB|F
00003|20230302|CH|8715361|COM PAGO MOVIL|-1.4700||0.0000||F
00003|20230302|ND|8715361|I.D.B. Doc No.:8715361|-0.0300||0.0000|DB|F
V0099|20230302|DP|871536|CANC FC 20 ADRIANA|20.0000||0.0000||F
00002|20230302|CH|020323|COM MTTO EDO CTA|-1.0000||0.0000||F
00002|20230302|ND|020323|I.D.B. Doc No.:020323|-0.0200||0.0000|DB|F
00001|20230302|CH|014186|COM PAGO MOVIL|-15.8500||0.0000||F
00001|20230302|ND|014186|I.D.B. Doc No.:014186|-0.3200||0.0000|DB|F
00001|20230302|CH|015498|COM PAGO MOVIL|-38.7600||0.0000||F
00001|20230302|ND|015498|I.D.B. Doc No.:015498|-0.7800||0.0000|DB|F
00003|20230302|CH|2431325|PAGO DE 6 BOTELLONES AGUA|-117.5500||0.0000||F
00003|20230302|ND|2431325|I.D.B. Doc No.:2431325|-2.3500||0.0000|DB|F
00003|20230303|CH|636938|COM PAGO MOVIL|-23.1100||0.0000||F
00003|20230303|ND|636938|I.D.B. Doc No.:636938|-0.4600||0.0000|DB|F
00001|20230303|TR|014186|Canc.Multiple de CXC:AP000001|1056.7400||24.4900|CA|F
00001|20230303|TR|014203|Canc.Multiple de CXC:AP000001|1409.1500||24.4900|CA|F
00001|20230303|CH|014203|COM PAGO MOVIL|-21.1300||0.0000||F
00001|20230303|ND|014203|I.D.B. Doc No.:014203|-0.4200||0.0000|DB|F
00003|20230303|CH|928401|CANC FC 20 SR JULIO|-489.8000||0.0000||F
00003|20230303|ND|928401|I.D.B. Doc No.:928401|-9.8000||0.0000|DB|F
00003|20230303|CH|9284011|COM PAGO MOVIL|-1.4700||0.0000||F
00003|20230303|ND|9284011|I.D.B. Doc No.:9284011|-0.0300||0.0000|DB|F
V0099|20230303|DP|928401|CANC FC 20 SR JULIO|20.0000||0.0000||F
00003|20230303|CH|220268|COM OTROS BANCOS|-3.0300||0.0000||F
00003|20230303|ND|220268|I.D.B. Doc No.:220268|-0.0600||0.0000|DB|F
00003|20230303|ND|VD001581|TRANSF PAGO IMPUESTOS|-1010.0000||0.0000|ND|F
00002|20230303|NC|VD001581|TRANSF PAGO IMPUESTOS|1010.0000||0.0000|NC|F
00003|20230303|CH|559105|CANC IVSS Y FAOV FEB 23|-215.0000||0.0000||F
00003|20230303|ND|559105|I.D.B. Doc No.:559105|-4.3000||0.0000|DB|F
00003|20230303|CH|5591051|COM PAGO MOVIL|-0.6500||0.0000||F
00003|20230303|ND|5591051|I.D.B. Doc No.:5591051|-0.0100||0.0000|DB|F
00002|20230303|CH|679250|CANC ANT ISLR 2DA QNA FEB 23|-50.0000||0.0000||F
00002|20230303|CH|678909|CANC RET ISLR FEB-23|-509.8100||0.0000||F
00002|20230303|CH|678771|CANC RET IVA 2DA QNA FEB 23|-447.0600||0.0000||F
V0025|20230303|CH|030323|CANC COM FEBR 2023|-55.6700||0.0000||F
V0026|20230303|CH|030323|CANC COM FEBR 2023|-80.0000||0.0000||F
E0007|20230303|TR|ARGENIS|Canc.Multiple de CXC:AP000001|566.9200||0.0000|CA|F
E0003|20230303|CH|030323|CANC COM SR DARIO FEB 23|-670.0000||0.0000||F
00003|20230303|CH|565051|CANC DIF COM SRA YELITZA FEB 23|-24.4900||0.0000||F
00003|20230303|ND|565051|I.D.B. Doc No.:565051|-0.4900||0.0000|DB|F
V0002|20230303|TR|FULL TRE|Canc.Multiple de CXC:AP000001|140.0000||0.0000|CA|F
V0002|20230303|TR|KOREA PA|Canc.Multiple de CXC:AP000001|200.0000||0.0000|CA|F
V0002|20230303|TR|ELITE 03|Canc.Multiple de CXC:AP000001|500.0000||0.0000|CA|F
V0029|20230303|TR|LOSMAX 0|Canc.Multiple de CXC:AP000001|100.0000||0.0000|AB|F
V0002|20230303|TR|LEO 0303|Canc.Multiple de CXC:AP000001|100.0000||0.0000|CA|F
E0003|20230303|CH|0303231|CANC ANT PROF MORO|-50.0000||0.0000||F
00003|20230303|CH|413904|CANC FC 20 ADRIANA|-415.7100||0.0000||F
00003|20230303|CH|4139041|COM PAGO MOVIL|-1.2500||0.0000||F
00003|20230303|ND|4139041|I.D.B. Doc No.:4139041|-0.0300||0.0000|DB|F
V0099|20230303|DP|413904|CANC FC 20 ADRIANA|20.0000||0.0000||F
00003|20230303|CH|432436|DIF CANC FC 20 ADRIANA|-71.4900||0.0000||F
00003|20230303|ND|432436|I.D.B. Doc No.:432436|-1.4300||0.0000|DB|F
00003|20230303|CH|4224361|COM PAGO MOVIL|-0.2100||0.0000||F
00003|20230303|ND|4224361|I.D.B. Doc No.:4224361|0.0000||0.0000|DB|F
00003|20230303|CH|423916|CANC FC 20 SR RAFAEL|-487.2000||0.0000||F
00003|20230303|ND|423916|I.D.B. Doc No.:423916|-9.7400||0.0000|DB|F
00003|20230303|CH|4239161|COM PAGO MOVIL|-1.4600||0.0000||F
00003|20230303|ND|4239161|I.D.B. Doc No.:4239161|-0.0300||0.0000|DB|F
E0007|20230303|DP|423916|RECEP FC 20 RAFAEL JHON PEROZO|20.0000||0.0000||F
V0099|20230303|ND|VD001582|RECEP FC 40 ADRIANA|-40.0000||0.0000|ND|F
E0003|20230303|NC|VD001582|RECEP FC 40 ADRIANA|40.0000||0.0000|NC|F
V0099|20230303|ND|VD001583|RECEP FC 20 JULIO|-20.0000||0.0000|ND|F
E0003|20230303|NC|VD001583|RECEP FC 20 JULIO|20.0000||0.0000|NC|F
E0003|20230303|CH|0303233|CANC BOLSA DE COMIDA|-255.0000||0.0000||F
E0013|20230303|DP|030323|RECEP REIN PRES ESP OR FEB 23|1000.0000||0.0000||F
E0013|20230303|ND|VD001584|PREST ESPEC JOSE ARANGURE CHEMA|-1000.0000||0.0000|ND|F
V0099|20230303|NC|VD001584|PREST ESPEC JOSE ARANGURE CHEMA|1000.0000||0.0000|NC|F
E0004|20230303|TR|13432625|Canc.Multiple de CXC:AP000001|300.0000||0.0000|CA|F
00003|20230303|CH|170154|COM PAGO MOVIL|-3.0800||0.0000||F
00003|20230303|ND|170154|I.D.B. Doc No.:170154|-0.0600||0.0000|DB|F
E0003|20230303|TR|KIASTROZ|Canc.Multiple de CXC:AP000001|1000.0000||0.0000|AB|F
E0013|20230303|ND|VD001585|TRANSF FONDO JR|-1500.0000||0.0000|ND|F
E0003|20230303|NC|VD001585|TRANSF FONDO JR|1500.0000||0.0000|NC|F
E0003|20230303|ND|VD001587|CAMBIO MIGUEL LIU CHANG 020323|-967.0000||0.0000|ND|F
E0007|20230303|NC|VD001587|CAMBIO MIGUEL LIU CHANG 020323|967.0000||0.0000|NC|F
E0003|20230303|CH|0303232|CANC FLETE SR MIGUEL|-575.0000||0.0000||F
V0099|20230303|ND|VD001588|RECEP FC 30 SR MIGUEL|-30.0000||0.0000|ND|F
E0003|20230303|NC|VD001588|RECEP FC 30 SR MIGUEL|30.0000||0.0000|NC|F
00001|20230303|CH|015508|COM PAGO MOVIL|-33.5100||0.0000||F
00001|20230303|ND|015508|I.D.B. Doc No.:015508|-0.6700||0.0000|DB|F
00001|20230303|CH|633841|CANC BOLSA COMIDA ANTHONY FEB23|-806.9600||0.0000||F
00001|20230303|ND|633841|I.D.B. Doc No.:633841|-16.1400||0.0000|DB|F
00001|20230303|CH|6338411|COM OTRO BANCO|-2.4200||0.0000||F
00001|20230303|ND|6338411|I.D.B. Doc No.:6338411|-0.0500||0.0000|DB|F
00001|20230306|TR|00001550|Canc.Multiple de CXC:AP000001|2234.5100||24.3600|CA|F
V0004|20230306|ND|VD001590|CAMBIO ROBERTO.RUBEN RUBIO|-100.0000||0.0000|ND|F
E0007|20230306|NC|VD001590|CAMBIO ROBERTO.RUBEN RUBIO|100.0000||0.0000|NC|F
E0007|20230306|TR|JESUS A.|Canc.Multiple de CXC:AP000001|250.0000||0.0000|CA|F
00003|20230306|TR|00170154|Canc.Multiple de CXC:AP000001|205.1200||24.3600|CA|F
V0002|20230306|TR|CARS P 0|Canc.Multiple de CXC:AP000001|200.0000||0.0000|AB|F
E0003|20230306|TR|WS 06032|Canc.Multiple de CXC:AP000001|600.0000||0.0000|AB|F
V0004|20230306|TR|HOME P 0|Canc.Multiple de CXC:AP000001|200.0000||0.0000|AB|F
V0004|20230306|TR|ASIATIC|Canc.Multiple de CXC:AP000001|500.0000||0.0000|AB|F
00003|20230306|CH|562941|CANC FC 25 SR MIGUEL|-616.0000||0.0000||F
00003|20230306|ND|562941|I.D.B. Doc No.:562941|-12.3200||0.0000|DB|F
00003|20230306|CH|5629411|COM PAGO MOVIL|-1.8500||0.0000||F
00003|20230306|ND|5629411|I.D.B. Doc No.:5629411|-0.0400||0.0000|DB|F
V0099|20230306|DP|562941|CANC FC 25 SR MIGUEL|25.0000||0.0000||F
00001|20230306|CH|635913|CANC FC 20 SR JULIO|-492.8000||0.0000||F
00001|20230306|ND|635913|I.D.B. Doc No.:635913|-9.8600||0.0000|DB|F
00001|20230306|CH|6359131|COM OTROS BANCOS|-1.4800||0.0000||F
00001|20230306|ND|6359131|I.D.B. Doc No.:6359131|-0.0300||0.0000|DB|F
E0003|20230306|DP|635913|RECEP FC 20 SR JULIO|20.0000||0.0000||F
E0003|20230306|ND|VD001591|REUB WS 060323 SR ROBERTO|-600.0000||0.0000|ND|F
V0004|20230306|NC|VD001591|REUB WS 060323 SR ROBERTO|600.0000||0.0000|NC|F
00001|20230306|CH|636937|CANC FC 10 ADRIANA|-246.4000||0.0000||F
00001|20230306|ND|636937|I.D.B. Doc No.:636937|-4.9300||0.0000|DB|F
E0007|20230306|DP|636937|RECEP FC 10 ADRIANA ISVELIA 030323|10.0000||0.0000||F
00003|20230303|ND|413904|I.D.B. Doc No.:413904|-8.3100||0.0000|DB|F
00001|20230306|ND|VD001592|TRASPASO ENTRE CUENTAS|-3000.0000||0.0000|ND|F
00003|20230306|NC|VD001592|TRASPASO ENTRE CUENTAS|3000.0000||0.0000|NC|F
00001|20230306|CH|90643051|COMISION OTROS BCOS|-9.0000||0.0000||F
00001|20230306|ND|90643051|I.D.B. Doc No.:90643051|-0.1800||0.0000|DB|F
00003|20230306|CH|11681825|PAGO ZOOM F299271|-2238.6600||0.0000||F
00003|20230306|ND|11681825|I.D.B. Doc No.:11681825|-44.7700||0.0000|DB|F
00003|20230306|CH|1681825|COMISION OTROS BCOS|-6.7100||0.0000||F
00003|20230306|ND|1681825|I.D.B. Doc No.:1681825|-0.1300||0.0000|DB|F
00003|20230306|CH|8673108|COMPRA DE TORTA P/PEDRO|-316.1100||0.0000||F
00003|20230306|ND|8673108|I.D.B. Doc No.:8673108|-6.3200||0.0000|DB|F
00003|20230306|CH|86731081|COMISION OTROS BCOS|-0.9500||0.0000||F
00003|20230306|ND|86731081|I.D.B. Doc No.:86731081|-0.0200||0.0000|DB|F
V0002|20230306|TR|M&C 0603|Canc.Multiple de CXC:AP000001|1.2000||0.0000|CA|F
V0002|20230306|ND|VD001593|TRANSF YELITZA|-3050.0000||0.0000|ND|F
E0003|20230306|NC|VD001593|TRANSF YELITZA|3050.0000||0.0000|NC|F
E0007|20230306|TR|RUBEN 03|Canc.Multiple de CXC:AP000001|17.0000||0.0000|CA|F
E0007|20230306|TR|CESAR 03|Canc.Multiple de CXC:AP000001|140.0000||0.0000|CA|F
E0003|20230306|ND|VD001594|CAMBIO MIGUEL LIU CHANG 060323|-600.0000||0.0000|ND|F
E0007|20230306|NC|VD001594|CAMBIO MIGUEL LIU CHANG 060323|600.0000||0.0000|NC|F
E0003|20230306|TR|TORO 060|Canc.Multiple de CXC:AP000001|134.2200||0.0000|CA|F
V0019|20230306|ND|VD001596|TRANSF SR PEDRO|-3100.0000||0.0000|ND|F
E0003|20230306|NC|VD001596|TRANSF SR PEDRO|3100.0000||0.0000|NC|F
E0003|20230306|CH|060323|CANC ARAGANE Y CEPILLOS|-25.0000||0.0000||F
00001|20230306|CH|644473|CANC FC 100 SR MIGUEL|-2449.0000||0.0000||F
V0099|20230306|DP|644473|CANC FC 100 SR MIGUEL|100.0000||0.0000||F
00001|20230306|ND|644473|I.D.B. Doc No.:644473|-48.9800||0.0000|DB|F
V0099|20230306|ND|VD001597|RECEP FC 50 SR MIGUEL|-50.0000||0.0000|ND|F
E0003|20230306|NC|VD001597|RECEP FC 50 SR MIGUEL|50.0000||0.0000|NC|F
V0019|20230306|CH|060323|CANC COM FEBR 2023|-1057.8200||0.0000||F
V0029|20230306|ND|VD001598|TRANSF VANESSA|-3760.0000||0.0000|ND|F
E0003|20230306|NC|VD001598|TRANSF VANESSA|3760.0000||0.0000|NC|F
V0029|20230306|ND|VD001600|TRANSF VANESSA|-0.7800||0.0000|ND|F
E0003|20230306|NC|VD001600|TRANSF VANESSA|0.7800||0.0000|NC|F
V0029|20230306|CH|060323|CANC COM FEBR 2023|-120.2200||0.0000||F
00003|20230306|CH|143939|COM PAGO MOVIL|-2.2500||0.0000||F
00003|20230306|ND|143939|I.D.B. Doc No.:143939|-0.0500||0.0000|DB|F
00003|20230306|CH|482011|CANC ALMUERZO OR|-245.0000||0.0000||F
00003|20230306|ND|482011|I.D.B. Doc No.:482011|-4.9000||0.0000|DB|F
00003|20230306|CH|4820111|COM PAGO MOVIL|-0.7400||0.0000||F
00003|20230306|ND|4820111|I.D.B. Doc No.:4820111|-0.0100||0.0000|DB|F
V0002|20230306|CH|060323|CANC COM FEBR 2023|-406.9900||0.0000||F
V0002|20230306|DP|060323|CANC DIF COM FEBR 2023|1.0000||0.0000||F
E0007|20230306|TR|ORLANDO|Canc.Multiple de CXC:AP000001|34.0000||0.0000|AB|F
E0015|20230306|TR|111453|Canc.Multiple de CXC:AP000001|760.0000||0.0000|CA|F
V0002|20230306|ND|VD001601|REUB CARS PART SR ROBERTO|-200.0000||0.0000|ND|F
V0004|20230306|NC|VD001601|REUB CARS PART SR ROBERTO|200.0000||0.0000|NC|F
V0031|20230306|TR|ARTUNIN|Canc.Multiple de CXC:AP000001|629.4800||0.0000|CA|F
E0007|20230307|ND|VD001602|TRANSF FONDO JR|-50000.0000||0.0000|ND|F
E0005|20230307|NC|VD001602|TRANSF FONDO JR|50000.0000||0.0000|NC|F
E0013|20230307|ND|VD001603|CAMBIO JESUS VEGA|-20000.0000||0.0000|ND|F
E0007|20230307|NC|VD001603|CAMBIO JESUS VEGA|20000.0000||0.0000|NC|F
E0013|20230307|CH|070323|COM CAMBIO JESUS VEGAS|-700.0000||0.0000||F
E0003|20230307|ND|VD001604|TRANSF FONDO JR|-9000.0000||0.0000|ND|F
E0013|20230307|NC|VD001604|TRANSF FONDO JR|9000.0000||0.0000|NC|F
00001|20230307|TR|03066772|Canc.Multiple de CXC:AP000001|92.7100||24.2700|CA|F
00001|20230307|ND|VD001605|TRANSF FONDO AL BANESCO|-800.0000||0.0000|ND|F
00003|20230307|NC|VD001605|TRANSF FONDO AL BANESCO|800.0000||0.0000|NC|F
00001|20230307|CH|650261|COM OTROS BANCOS|-2.4000||0.0000||F
00001|20230307|ND|650261|I.D.B. Doc No.:650261|-0.0500||0.0000|DB|F
00001|20230307|CH|723551|COM PAGO MOVIL|-1.3900||0.0000||F
00001|20230307|ND|723551|I.D.B. Doc No.:723551|-0.0300||0.0000|DB|F
00003|20230307|CH|170363|CANC FC 55 SR MIGUEL|-1346.9500||0.0000||F
00003|20230307|ND|170363|I.D.B. Doc No.:170363|-26.9400||0.0000|DB|F
00003|20230307|CH|1703631|COM PAGO MOVIL|-4.0400||0.0000||F
00003|20230307|ND|1703631|I.D.B. Doc No.:1703631|-0.0800||0.0000|DB|F
V0099|20230307|DP|170363|CANC FC 55 SR MIGUEL|55.0000||0.0000||F
V0002|20230307|TR|YANSA 07|Canc.Multiple de CXC:AP000001|200.0000||0.0000|AB|F
V0032|20230307|TR|MILE 4 0|Canc.Multiple de CXC:AP000001|43.0200||0.0000|AB|F
V0031|20230307|TR|MILENIUM|Canc.Multiple de CXC:AP000001|354.5700||0.0000|CA|F
V0031|20230307|TR|MILENIUM|Canc.Multiple de CXC:AP000001|168.3900||0.0000|CA|F
V0031|20230307|CH|070323|CANC COM 1601 AL 280223|-168.3900||0.0000||F
V0032|20230307|CH|070323|CANC COM 1601 AL 280223|-43.0200||0.0000||F
V0004|20230307|ND|VD001606|TRANSF SR ROBERTO|-4670.0000||0.0000|ND|F
V0001|20230307|NC|VD001606|TRANSF SR ROBERTO|4670.0000||0.0000|NC|F
V0004|20230307|CH|070323|CANC COM FEBRERO 2023|-422.0100||0.0000||F
V0030|20230307|TR|COVECA 0|Canc.Multiple de CXC:AP000001|520.0000||0.0000|CA|F
00003|20230307|TR|01820914|Canc.Multiple de CXC:AP000001|150.0500||24.3200|CA|F
00001|20230307|CH|105128|COM PAGO MOVIL|-1.0300||0.0000||F
00001|20230307|ND|105128|I.D.B. Doc No.:105128|-0.0200||0.0000|DB|F
V0004|20230307|TR|HOME 070|Canc.Multiple de CXC:AP000001|100.0000||0.0000|CA|F
00001|20230307|TR|03066810|Canc.Multiple de CXC:AP000001|68.6800||24.2700|CA|F
E0007|20230307|TR|HECTOR 0|Canc.Multiple de CXC:AP000001|200.0000||0.0000|CA|F
E0003|20230307|CH|070323|CANC BOLSA SRA BELKIS JR|-26.0000||0.0000||F
00003|20230307|TR|06681869|Canc.Multiple de CXC:AP000001|970.8000||24.2700|CA|F
00001|20230307|TR|012688|Canc.Multiple de CXC:AP000001|1901.3100||24.2700|AB|F
00001|20230307|CH|012688|COM PAGO MOVIL|-28.5100||0.0000||F
00001|20230307|ND|012688|I.D.B. Doc No.:012688|-0.5700||0.0000|DB|F
