codmovban|fecha_mov|tipban|numdoc|concepto|importe|dimporte|tasadolar|tiporg|concilia
V0004|20260210|TR|090226|CAMBIO ROBERTO CARLOS 090226|-150.0000|-150.0000|1.0000|IN|F
E0028|20260210|DP|090226|CAMBIO ROBERTO CARLOS 090226|150.0000|150.0000|1.0000|IN|F
00002|20260210|CH|310126|COM MTTO CTA CANALES VIRTUALES|-177.2700|-0.3300|530.0000||F
00004|20260210|DP|903785|REIN CANC TDC OMAR RIERA|51839.4700|112.6900|460.0000||F
00005|20260210|CH|180690|CANC GASTO PERSONAL 0302AL0902 JR|-77685.2800|-146.5800|530.0000||F
00005|20260210|ND|180690|Comision Bancaria Doc No.:180690|-221.1000|0.0000|530.0000|DB|F
V0108|20260204|DP|038446|CANC MANEJO CONTENEDOR TANKO|388.1700|0.0000|1.0000||F
V0108|20260204|DP|125023|CANC VIAT TANKO BANCAMIGA|392.1600|0.0000|1.0000||F
00004|20260210|CH|177141|CANC INSCRIP FAOV CENTRAL|-50476.6000|-95.2400|530.0000||F
00004|20260210|ND|177141|Comision Bancaria Doc No.:177141|-151.4300|0.0000|530.0000|DB|F
V0107|20260210|DP|177141|CANC INSCRIP FAOV CENTRAL|95.2400|0.2500|1.0000||F
00003|20260210|TR|544678|TRANSF FONDO AL BNC OMAR|-300000.0000|-566.0380|530.0000|IN|F
00004|20260210|DP|544678|TRANSF FONDO AL BNC OMAR|300000.0000|566.0380|530.0000|IN|F
00004|20260210|CH|184933|CANC INSCRIP FAOV CENTRAL|-25238.3000|-47.6200|530.0000||F
00003|20260210|TR|350532|CANCELACION CXC|189031.6800|344.3200|549.0000|CA|F
00003|20260210|TR|902715|CANCELACION CXC|22866.5000|41.5000|551.0000|CA|F
E0011|20260210|TR|441001|CANCELACION CXC|390.0000|390.0000|1.0000|CA|F
V0025|20260210|TR|164740|RECP EFEC JOSSY KOREA JAPON|-130.0000|-130.0000|1.0000|IN|F
E0030|20260210|DP|164740|RECP EFEC JOSSY KOREA JAPON|130.0000|130.0000|1.0000|IN|F
V0019|20260210|CH|100226|CANC COMISIONES SEPT 25|-316.9300|-0.8200|1.0000||F
V0019|20260210|CH|1002261|CANC COMISIONES OCT 25|-202.1300|-0.5200|1.0000||F
V0019|20260210|CH|1002262|CANC COMISIONES NOV 25|-238.0800|-0.6200|1.0000||F
V0019|20260210|CH|1002263|CANC COMISIONES DIC 25|-184.9800|-0.4800|1.0000||F
V0019|20260210|CH|1002264|CANC COMISIONES ENE 26|-79.9400|-0.2100|1.0000||F
V0004|20260210|TR|100226|CAMBIO ROBERTO MARIANELLA 100226|-200.0000|-200.0000|1.0000|IN|F
E0028|20260210|DP|100226|CAMBIO ROBERTO MARIANELLA 100226|200.0000|200.0000|1.0000|IN|F
V0004|20260210|CH|1002261|CANC COMISIONES ENE 26|-185.3500|-0.4800|1.0000||F
00003|20260210|TR|602859|CANCELACION CXP: 602859|-338462.9800|-878.5000|385.2700|CA|F
00004|20260211|TR|934384 E|CANCELACION CXC|57380.4000|103.9500|552.0000|CA|F
00003|20260211|TR|810399|CANCELACION CXC|105000.0000|200.0000|525.0000|CA|F
00007|20260211|TR|168096|CANCELACION CXC|44160.0000|80.0000|552.0000|CA|F
E0015|20260211|TR|345220|CANCELACION CXC|300.0000|300.0000|1.0000|CA|F
E0028|20260211|TR|MARIA E|CANCELACION CXC|24.2600|24.2600|1.0000|CA|F
V0004|20260211|TR|290126|CAMBIO ROBERTO CARLOS 290126|-130.0000|-130.0000|1.0000|IN|F
E0028|20260211|DP|290126|CAMBIO ROBERTO CARLOS 290126|130.0000|130.0000|1.0000|IN|F
00004|20260211|CH|786246|CANC LIMPIEZA ALM CCS TANKO|-13883.4000|-25.7100|540.0000||F
00004|20260211|ND|786246|Comision Bancaria Doc No.:786246|-41.6500|0.0000|540.0000|DB|F
V0108|20260211|DP|786246|CANC LIMPIEZA ALM CCS TANKO|25.7100|0.0700|1.0000||F
00004|20260211|CH|788176|CANC AGUA MINERAL CCS TANKO|-3498.6600|-6.4800|540.0000||F
00004|20260211|ND|788176|Comision Bancaria Doc No.:788176|-10.5000|0.0000|540.0000|DB|F
V0108|20260211|DP|788176|CANC AGUA MINERAL CCS TANKO|6.4800|0.0200|1.0000||F
00004|20260211|CH|789239|CANC DELIVERY ALM CCS|-12417.7700|-23.0000|540.0000||F
00004|20260211|ND|789239|Comision Bancaria Doc No.:789239|-37.2500|0.0000|540.0000|DB|F
00004|20260211|CH|791712|CANC GASTOS VARIOS JOSE ANDR TANKO|-7638.0700|-14.1400|540.0000||F
00004|20260211|ND|791712|Comision Bancaria Doc No.:791712|-22.9100|0.0000|540.0000|DB|F
V0108|20260211|DP|791712|CANC GASTOS VARIOS JOSE ANDR TANKO|14.1400|0.0400|1.0000||F
E0003|20260211|DP|110226|RECP ALQUILER ENERO 26 SENDAI|1875.0000|4.8700|1.0000||F
E0003|20260211|DP|1102261|RECP ALQUILER FEBRERO 26 SENDAI|1875.0000|4.8700|1.0000||F
E0003|20260211|DP|1102262|RECP CONDOMINIO SENDAI ENE 26|200.0000|0.5200|1.0000||F
E0003|20260211|DP|1102263|RECP CONDOMINIO SENDAI FEB 26|200.0000|0.5200|1.0000||F
E0003|20260211|TR|110226|ABONO DEUDA ESPEC SENDAI|-3750.0000|-3750.0000|1.0000|IN|F
V0105|20260211|DP|110226|ABONO DEUDA ESPEC SENDAI|3750.0000|3750.0000|1.0000|IN|F
E0003|20260211|TR|110226|CANC 2 ABONO SISTEMA CENTRAL|-400.0000|-400.0000|1.0000|IN|F
V0107|20260211|DP|110226|CANC 2 ABONO SISTEMA CENTRAL|400.0000|400.0000|1.0000|IN|F
E0030|20260211|TR|093473|CANCELACION CXC|340.8500|340.8500|1.0000|CA|F
E0007|20260211|TR|ANGEL 11|CANCELACION CXC|174.6400|174.6400|1.0000|CA|F
00004|20260211|CH|981819|CNC COMPRA CAFE JORGE|-2916.0000|0.0000|540.0000||F
00004|20260211|ND|981819|Comision Bancaria Doc No.:981819|-8.7500|0.0000|540.0000|DB|F
00003|20260211|CH|8103991|COM OTROS BANCOS|-1575.0000|-2.9200|540.0000||F
00003|20260228|CH|527492|COM OTROS BANCOS|-137.1400|-0.2500|540.0000||F
00003|20260211|TR|527492|CANCELACION CXC|9142.3900|17.4300|524.5200|CA|F
00007|20260211|CH|1680961|COM OTROS BANCOS|-662.4000|-1.2300|540.0000||F
00007|20260211|CH|626121|CANC DPP ENE 26|-51076.1000|-94.5900|540.0000||F
00003|20260212|TR|253422|CANCELACION CXC|150125.0600|386.2000|388.7200|CA|F
E0007|20260212|TR|DEIVIN 1|CANCELACION CXC|336.3400|336.3400|1.0000|CA|F
V0004|20260212|TR|110226|CAMBIO ROBERTO CARLOS 110226|-220.0000|-220.0000|1.0000|IN|F
E0028|20260212|DP|110226|CAMBIO ROBERTO CARLOS 110226|220.0000|220.0000|1.0000|IN|F
00003|20260212|TR|659094|CANCELACION CXC|24587.2000|44.7000|550.0500|CA|F
E0007|20260212|CH|291225|CANC COMISIONES RECURRENTES|-17.0000|-0.0400|1.0000||F
E0007|20260212|CH|280126|CANC COMISIONES RECURRENTES|-17.0000|-0.0400|1.0000||F
E0007|20260212|CH|021225|CANC FINAL TDC CHASE|-15.3100|-0.0400|1.0000||F
E0007|20260212|CH|060126|COM MTTO CUENTA DIC 25|-95.0000|-0.2400|1.0000||F
V0012|20260212|TR|REY RPTO|CANCELACION CXC|1480.0000|1480.0000|1.0000|CA|F
00004|20260212|TR|039825|TRANSF FONDO AL PLAZA DHM|-120000.0000|-222.2220|540.0000|IN|F
00001|20260212|DP|039825|TRANSF FONDO AL PLAZA DHM|120000.0000|222.2220|540.0000|IN|F
00001|20260212|CH|0398251|COM OTROS BANCOS|-360.0000|-0.6700|540.0000||F
00001|20260212|CH|017041|CANC NOM 1RA QNA FEB 26|-115736.2000|-214.3300|540.0000||F
00001|20260212|ND|017041|Comision Bancaria Doc No.:017041|-36.3400|0.0000|540.0000|DB|F
V0002|20260212|TR|ITALY 12|CANCELACION CXC|480.0000|480.0000|1.0000|CA|F
00004|20260212|TR|586964|CANCELACION CXC|4732.3800|8.6200|549.0000|CA|F
E0030|20260212|TR|164851|CANCELACION CXC|414.3000|414.3000|1.0000|CA|F
00004|20260212|TR|933832|CANCELACION CXC|51600.0000|100.0000|516.0000|CA|F
V0002|20260212|TR|DFI 1202|CANCELACION CXC|34.0000|34.0000|1.0000|CA|F
E0025|20260212|TR|985792|CANCELACION CXC|190.2200|190.2200|1.0000|CA|F
00003|20260212|CH|5274921|COM OTROS BANCOS|-137.1400|-0.2500|540.0000||F
E0013|20260213|TR|130226|TRANS EFECT ENTRE CAJA ALQU-NOMINA|-4500.0000|-4500.0000|1.0000|IN|F
E0003|20260213|DP|130226|TRANS EFECT ENTRE CAJA ALQU-NOMINA|4500.0000|4500.0000|1.0000|IN|F
E0003|20260213|CH|1302261|CANC ALQUILER FEB 2026|-4500.0000|-11.5300|1.0000||F
00004|20260213|CH|073757|CANC ALQUILER FEB 2026|-196610.0000|-370.9600|530.0000||F
00004|20260213|ND|073757|Comision Bancaria Doc No.:073757|-589.8300|0.0000|530.0000|DB|F
V0004|20260213|TR|MONACO 1|CANCELACION CXC|460.0000|460.0000|1.0000|CA|F
V0004|20260213|TR|120226|CAMBIO ROBERTO LUVI 120226|-105.0000|-105.0000|1.0000|IN|F
E0028|20260213|DP|120226|CAMBIO ROBERTO LUVI 120226|105.0000|105.0000|1.0000|IN|F
00003|20260213|TR|029551|CANCELACION CXC|26912.6400|47.9800|560.9100|CA|F
E0007|20260213|TR|LUIS TE|CANCELACION CXC|622.3100|622.3100|1.0000|CA|F
00003|20260213|TR|023400|CANCELACION CXC|304527.0200|587.8900|518.0000|CA|F
00003|20260213|CH|578513|CANC FC 850 DENISE JR|-442000.0000|-850.0000|520.0000||F
00003|20260213|ND|578513|Comision Bancaria Doc No.:578513|-1326.0000|0.0000|520.0000|DB|F
00003|20260213|TR|643810|TRANSF FONDO AL BNC OMAR|-183000.0000|-345.2830|530.0000|IN|F
00004|20260213|DP|643810|TRANSF FONDO AL BNC OMAR|183000.0000|345.2830|530.0000|IN|F
00003|20260213|CH|107860|CANC PREST ESPEC REACA NAC ARCHER|-690000.0000|-1301.8900|530.0000||F
E0025|20260213|TR|047168|CANCELACION CXC|1000.0000|1000.0000|1.0000|CA|F
00003|20260213|TR|822522|CANCELACION CXC|373000.0000|710.4800|525.0000|CA|F
00003|20260213|TR|824425|CANCELACION CXC|304187.0000|579.4000|525.0000|CA|F
00003|20260213|TR|831074|CANCELACION CXC|544000.0000|1036.1900|525.0000|CA|F
00003|20260213|TR|107006|CANCELACION CXC|138935.7500|264.6400|525.0000|CA|F
00003|20260213|TR|478929|CANCELACION CXC|195294.0000|363.0100|537.9900|CA|F
00003|20260213|CH|154767|CANC NAHUEL G.MANEJO CONTEN TANKO|-159647.3200|-301.2200|530.0000||F
V0108|20260213|DP|154767|CANC NAHUEL G.MANEJO CONTEN TANKO|301.2200|0.7700|1.0000||F
00004|20260213|CH|142606|CANC BULTO DE PAPEL HIGIENICO|-9324.0300|0.0000|530.0000||F
00004|20260213|CH|150124|CANC BULTO JABON LIQ MANO|-9437.3400|-17.8100|530.0000||F
00004|20260213|CH|155440|CANC SERV, VASOS, PLATOS|-7401.5500|-13.9700|530.0000||F
00004|20260213|CH|155820|CANC PANOS DE TRAPO LIMPIEZA|-1399.8600|-2.6400|530.0000||F
00004|20260213|CH|204334|TRANSF A BANCAMIGA TANKO|-50000.0000|-94.3400|530.0000||F
V0108|20260213|DP|204334|TRANSF A BANCAMIGA TANKO|94.3400|0.2400|1.0000||F
E0020|20260213|TR|130226|CANC BONO 1RA QNA FEB 26|-540.0000|-540.0000|1.0000|IN|F
V0108|20260213|DP|130226|CANC BONO 1RA QNA FEB 26|540.0000|540.0000|1.0000|IN|F
E0020|20260213|CH|1302261|CANC NOM 1RA QNA FEB 26 CRIS-VICT|-100.0000|-0.2600|1.0000||F
V0002|20260213|TR|CEPRAS 1|CANCELACION CXC|60.0000|60.0000|1.0000|CA|F
V0105|20260213|TR|130226|RECP PREST ESPECIAL SENDAI|-1000.0000|-1000.0000|1.0000|IN|F
E0003|20260213|DP|130226|RECP PREST ESPECIAL SENDAI|1000.0000|1000.0000|1.0000|IN|F
E0003|20260213|CH|1302262|CANC BON 1RA QNA FEB 26|-1780.0000|-4.5600|1.0000||F
E0003|20260213|TR|130226|CANC BONO ESPEC 1RA QNA FEB 26|-140.0000|-140.0000|1.0000|IN|F
V0107|20260213|DP|130226|CANC BONO ESPEC 1RA QNA FEB 26|140.0000|140.0000|1.0000|IN|F
00003|20260213|TR|992902|CANCELACION CXC|4032.1000|12.2000|330.5000|CA|F
00003|20260213|TR|251474|TRANSF FONDO AL BNC OMAR|-600000.0200|-1132.0760|530.0000|IN|F
00004|20260213|DP|251474|TRANSF FONDO AL BNC OMAR|600000.0200|1132.0760|530.0000|IN|F
00003|20260213|TR|259436|TRANSF FONDO AL BNC OMAR|-400000.0100|-754.7170|530.0000|IN|F
00004|20260213|DP|259436|TRANSF FONDO AL BNC OMAR|400000.0100|754.7170|530.0000|IN|F
00004|20260213|CH|923885|CANC SEM PROF MORO|-46350.0000|-87.4500|530.0000||F
00004|20260213|ND|923885|Comision Bancaria Doc No.:923885|-139.0500|0.0000|530.0000|DB|F
E0003|20260213|CH|1302263|CANC SEMAN PROF MORO|-40.0000|-0.1000|1.0000||F
00004|20260213|CH|926776|CANC TRANSPORT CRISTAL TANKO|-11796.6000|-22.2600|530.0000||F
00004|20260213|ND|926776|Comision Bancaria Doc No.:926776|-35.3900|0.0000|530.0000|DB|F
V0108|20260213|DP|926776|CANC TRANSPORT CRISTAL TANKO|22.2600|0.0600|1.0000||F
00004|20260213|CH|396593|CANC GASTO ADUAN FLETE TANKO|-700995.0000|-1322.6300|530.0000||F
00004|20260213|ND|396593|Comision Bancaria Doc No.:396593|-2102.9900|0.0000|530.0000|DB|F
V0108|20260213|DP|396593|CANC GASTO ADUAN FLETE TANKO|1322.6300|3.3900|1.0000||F
00004|20260213|CH|933802|CANC FLETE MIGUEL 0202AL 080226|-238659.2000|-450.3000|530.0000||F
00004|20260213|ND|933802|Comision Bancaria Doc No.:933802|-715.9800|0.0000|530.0000|DB|F
V0004|20260213|TR|CARS PAR|CANCELACION CXC|800.0000|800.0000|1.0000|CA|F
00003|20260213|TR|247256|CANCELACION CXC|253222.8000|474.2000|534.0000|CA|F
00003|20260213|TR|244595|CANCELACION CXC|446793.9300|830.4700|538.0000|CA|F
V0002|20260213|TR|SUREKO 1|CANCELACION CXC|590.0000|590.0000|1.0000|CA|F
E0028|20260213|TR|JESUS 13|CANCELACION CXC|50.0000|50.0000|1.0000|CA|F
E0028|20260213|TR|DERWIN 1|CANCELACION CXC|20.0000|20.0000|1.0000|CA|F
E0028|20260213|TR|DANIEL 1|CANCELACION CXC|20.0000|20.0000|1.0000|CA|F
00003|20260213|TR|097148|CANCELACION CXC|31308.4000|58.6300|534.0000|CA|F
E0028|20260213|TR|SOISORE|CANCELACION CXC|84.0000|84.0000|1.0000|CA|F
E0028|20260218|TR|NICOLAE|CANCELACION CXC|100.0000|100.0000|1.0000|CA|F
E0028|20260218|TR|BRENDAK|CANCELACION CXC|100.0000|100.0000|1.0000|CA|F
E0028|20260218|TR|MARIA VI|CANCELACION CXC|100.0000|100.0000|1.0000|CA|F
E0028|20260218|TR|JOSHANT|CANCELACION CXC|80.0000|80.0000|1.0000|CA|F
E0028|20260218|TR|GEIZER 1|CANCELACION CXC|40.0000|40.0000|1.0000|CA|F
00003|20260218|TR|351122|CANCELACION CXC|47878.4400|89.6600|534.0000|CA|F
V0004|20260218|TR|STOCK 18|CANCELACION CXC|400.0000|400.0000|1.0000|CA|F
E0028|20260218|TR|ROBERT 1|CANCELACION CXC|200.0000|200.0000|1.0000|CA|F
E0028|20260218|TR|CARLOS 1|CANCELACION CXC|100.0000|100.0000|1.0000|CA|F
00003|20260218|TR|898901|CANCELACION CXC|65173.3600|122.0500|533.9900|CA|F
E0007|20260218|TR|CARLOS 1|CANCELACION CXC|386.4700|386.4700|1.0000|CA|F
E0028|20260218|TR|NINFA 17|CANCELACION CXC|45.0000|45.0000|1.0000|CA|F
00007|20260218|TR|211371|CANCELACION CXC|1000000.0000|1872.6600|534.0000|CA|F
00007|20260218|TR|211552|CANCELACION CXC|1000000.0000|1872.6600|534.0000|CA|F
00007|20260218|TR|928597|CANCELACION CXC|136000.0000|254.6800|534.0000|CA|F
00003|20260218|TR|478929|REUB CANC MULTI GABRIEL 478929|-195294.0000|-363.0070|537.9900|IN|F
00007|20260218|DP|478929|REUB CANC MULTI GABRIEL 478929|195294.0000|363.0070|537.9900|IN|F
00003|20260218|TR|351122|REUB CANC PANTEON 351122|-47878.4400|-89.6600|534.0000|IN|F
00004|20260218|DP|351122|REUB CANC PANTEON 351122|47878.4400|89.6600|534.0000|IN|F
00003|20260218|TR|097148|REUB CANC PANTEON 097148|-31308.4200|-58.6300|534.0000|IN|F
00004|20260218|DP|097148|REUB CANC PANTEON 097148|31308.4200|58.6300|534.0000|IN|F
00003|20260218|CH|0295511|COM OTROS BANCOS|-403.6800|-0.7600|534.0000||F
00004|20260218|CH|913988|CANC BULTO DE CAFE DHM|-22593.0900|-42.6300|530.0000||F
00004|20260218|ND|913988|Comision Bancaria Doc No.:913988|-67.7800|0.0000|530.0000|DB|F
00004|20260218|CH|252257|CANC TRABAJO ESPEC CENTRAL DIONIS|-9400.0000|-17.7400|530.0000||F
00004|20260218|ND|252257|Comision Bancaria Doc No.:252257|-28.2000|0.0000|530.0000|DB|F
V0107|20260218|DP|252257|CANC TRABAJO ESPEC CENTRAL DIONIS|17.7400|0.0500|1.0000||F
00004|20260218|CH|565767|TRANSF FONDO JR|-150000.0000|-280.9000|534.0000||F
00004|20260218|ND|565767|Comision Bancaria Doc No.:565767|-450.0000|0.0000|534.0000|DB|F
V0019|20260218|TR|180226|RECP EFEC SR PEDRO|-970.0000|-970.0000|1.0000|IN|F
E0003|20260218|DP|180226|RECP EFEC SR PEDRO|970.0000|970.0000|1.0000|IN|F
00007|20260218|TR|052528|CANCELACION CXC|53400.0000|100.0000|534.0000|CA|F
E0007|20260218|TR|HOMERO 1|CANCELACION CXC|400.0000|400.0000|1.0000|CA|F
00007|20260218|CH|9285971|COM OTROS BANCOS|-2040.0000|-3.8200|534.0000||F
00007|20260218|CH|0225281|COM OTROS BANCOS|-801.0000|-1.5000|534.0000||F
V0012|20260218|TR|180226|RECP EFEC REY RPTOS CCS|-1480.0000|-1480.0000|1.0000|IN|F
E0003|20260218|DP|180226|RECP EFEC REY RPTOS CCS|1480.0000|1480.0000|1.0000|IN|F
V0002|20260218|TR|180226|RECP EFEC YELITZA|-478.0000|-478.0000|1.0000|IN|F
E0003|20260218|DP|180226|RECP EFEC YELITZA|478.0000|478.0000|1.0000|IN|F
V0002|20260218|CH|1802261|CANC COMISIONES ENE 26|-556.9300|-556.9300|1.0000||F
00004|20260218|CH|145832|CANC QUITAMACHAS PROF MORO|-3466.7900|-6.3500|546.0000||F
00003|20260218|TR|767213|TRANSF FONDO AL BNC OMAR|-435000.0000|-796.7030|546.0000|IN|F
00004|20260218|DP|767213|TRANSF FONDO AL BNC OMAR|435000.0000|796.7030|546.0000|IN|F
00004|20260218|CH|2094730|TRANSF FONDO JR BANCAMIGA|-70000.0000|-128.2100|546.0000||F
00004|20260218|CH|100174|CANC ETIQUETAS TANKO|-16647.4300|0.0000|546.0000||F
00004|20260218|CH|3129101|CANC TRANSPORTE MCBO JR|-117570.0000|0.0000|546.0000||F
00004|20260218|ND|3129101|Comision Bancaria Doc No.:3129101|-352.7100|0.0000|546.0000|DB|F
00007|20260218|TR|241312|CANCELACION CXC|2207701.8600|4043.4100|546.0000|CA|F
00003|20260218|TR|275175|CANCELACION CXC|110000.0000|206.0000|533.9800|CA|F
00003|20260218|CH|2275175|COM OTROS BANCOS|-649.9500|-1.1900|546.0000||F
00004|20260218|CH|1470248|CANC CORPOELEC DHM ENE 26|-39897.5900|-73.0700|546.0000||F
E0007|20260218|TR|MARIELEN|CANCELACION CXC|382.5900|382.5900|1.0000|CA|F
00007|20260218|CH|141705|CANC PREST ESPECIAL SENDAI|-980000.0000|-1884.6200|520.0000||F
00007|20260218|CH|0141705|CANC PLANOS ARQUITECTOS DDHM|-78644.0000|-144.0400|546.0000||F
E0007|20260218|DP|290126|RECP ALQUILER REACA DIC 25 KENI SO|500.0000|0.0000|1.0000||F
E0007|20260218|DP|130226|RECP ALQUILER REACA DIC 25 DEIBY H|100.0000|0.2600|1.0000||F
E0007|20260218|DP|1302261|RECP ALQUILER REACA ENE 26 DEIBY H|280.0000|0.7200|1.0000||F
E0007|20260218|DP|1302262|RECP ALQUILER REACA ENE 26 ERNESTO|200.0000|0.5100|1.0000||F
E0007|20260218|DP|1302263|RECP ALQUILER REACA ENE 26 KENI|120.0000|0.3100|1.0000||F
E0007|20260218|DP|1302264|RECP ALQUILER REACA FEB 26 KENI|180.0000|180.0000|1.0000||F
E0007|20260218|DP|140226|RECP ALQUILER REACA FEB 26 JUAN VA|300.0000|0.7700|1.0000||F
E0028|20260218|DP|180226|RECP ALQUILER REACA FEB 26 DEIVYS|120.0000|0.3100|1.0000||F
V0101|20260218|TR|180226|ABONO ESPEC REACA DEIVYS 1802|-40.0000|-40.0000|1.0000|IN|F
E0028|20260218|DP|180226|ABONO ESPEC REACA DEIVYS 1802|40.0000|40.0000|1.0000|IN|F
V0004|20260218|TR|130226|CAMBIO ROBERTO CARLOS 130226|-19.0000|-19.0000|1.0000|IN|F
E0028|20260218|DP|130226|CAMBIO ROBERTO CARLOS 130226|19.0000|19.0000|1.0000|IN|F
V0004|20260218|TR|170226|CAMBIO ROBERTO CARLOS 170226|-50.0000|-50.0000|1.0000|IN|F
E0028|20260218|DP|170226|CAMBIO ROBERTO CARLOS 170226|50.0000|50.0000|1.0000|IN|F
V0019|20260218|TR|G.C 1802|CANCELACION CXC|159.7800|159.7800|1.0000|CA|F
E0028|20260218|TR|RAMON 18|CANCELACION CXC|60.0000|60.0000|1.0000|CA|F
00003|20260218|TR|828908|CANCELACION CXP: 828908|-74107.2400|-186.9600|390.2900|CA|F
00004|20260218|CH|569784|CANC LUISBER INSTAL MONIT-BAT UPS|-15854.8000|-29.0400|546.0000||F
00004|20260218|ND|569784|Comision Bancaria Doc No.:569784|-47.5000|0.0000|546.0000|DB|F
00003|20260219|TR|812648|CANCELACION CXC|181280.1600|335.7000|540.0100|CA|F
00007|20260219|TR|073649|CANCELACION CXC|226000.0000|400.0000|565.0000|CA|F
00007|20260219|TR|398089|CANCELACION CXC|873.0000|1.5600|559.6200|CA|F
E0007|20260219|TR|JHAGEIMA|CANCELACION CXC|454.9700|454.9700|1.0000|CA|F
00004|20260219|CH|587965|CANC AGUA MINERAL DHM|-5355.0000|-9.4800|565.0000||F
00004|20260219|ND|587965|Comision Bancaria Doc No.:587965|-16.0700|0.0000|565.0000|DB|F
E0007|20260219|TR|EI LA SO|CANCELACION CXC|1000.0000|1000.0000|1.0000|CA|F
E0007|20260219|TR|DOUGLAS|CANCELACION CXC|500.0000|500.0000|1.0000|CA|F
E0028|20260219|TR|JESUS 19|CANCELACION CXC|48.9300|48.9300|1.0000|CA|F
V0021|20260219|TR|JAIME 19|CANCELACION CXC|7.6000|7.6000|1.0000|CA|F
V0002|20260219|TR|CONTINEN|CANCELACION CXC|700.0000|700.0000|1.0000|CA|F
00003|20260219|TR|313334|CANCELACION CXC|9055.4400|16.5200|548.1500|CA|F
E0004|20260219|TR|608920|CANCELACION CXC|370.0000|370.0000|1.0000|CA|F
00003|20260219|CH|7313334|COM OTROS BANCOS|-135.8300|-0.2400|565.0000||F
00004|20260219|CH|379850|CANC BOTE BASURA DHM|-9968.7500|-17.6400|565.0000||F
00004|20260219|ND|379850|Comision Bancaria Doc No.:379850|-29.9100|0.0000|565.0000|DB|F
V0004|20260220|TR|MONACO G|CANCELACION CXC|505.0000|505.0000|1.0000|CA|F
00003|20260220|TR|068576|CANCELACION CXC|1061.0600|1.8200|583.0000|CA|F
00004|20260220|TR|532060|CANCELACION CXC|9656.0200|24.0000|402.3300|CA|F
00004|20260220|TR|487430|CANCELACION CXC|5632.6800|14.0000|402.3300|CA|F
V0002|20260220|TR|CEPRAS 2|CANCELACION CXC|40.0000|40.0000|1.0000|CA|F
00004|20260220|CH|407821|CANC LAMPARAS CAJETINES ROVI DHM|-39301.4500|-68.9500|570.0000||F
00004|20260220|ND|407821|Comision Bancaria Doc No.:407821|-117.9000|0.0000|570.0000|DB|F
00004|20260220|CH|647955|CANC PASAJE OMAR JR|-147617.7900|-258.9800|570.0000||F
00004|20260220|DP|634410|REIN PASAJE OMAR JR|147617.7900|258.9800|570.0000||F
00007|20260220|CH|327804|CANC ALMACENAJE ARCHER BOLIPUERTOS|-359079.5200|-629.9600|570.0000||F
00007|20260220|CH|242277|CANC MANEJO GENERAL NACIONAL ARCHE|-134527.0700|-236.0100|570.0000||F
00007|20260220|ND|242277|Comision Bancaria Doc No.:242277|-403.0000|0.0000|570.0000|DB|F
00007|20260220|CH|242476|CANC PASE ACCESO ARCHER NACIONALIZ|-4828.0800|-8.4700|570.0000||F
00007|20260220|ND|242476|Comision Bancaria Doc No.:242476|-14.4800|0.0000|570.0000|DB|F
00007|20260220|CH|467408|CANC PREST ESP TANKO NACIONALIZ|-3250000.0000|-5613.1300|579.0000||F
00007|20260220|ND|467408|Comision Bancaria Doc No.:467408|-13.0600|0.0000|579.0000|DB|F
E0025|20260220|TR|432384|CANCELACION CXC|208.9300|208.9300|1.0000|CA|F
E0007|20260220|TR|ALEXANDE|CANCELACION CXC|446.7800|446.7800|1.0000|CA|F
V0019|20260220|TR|DEYKORE|CANCELACION CXC|17.4600|17.4600|1.0000|CA|F
00003|20260220|TR|020222|CANCELACION CXP: 020222|-206267.0900|-517.2800|402.3300|CA|F
V0108|20260220|DP|467408|CANC PREST ESP TANKO NACIONALIZ|5613.1300|0.0000|1.0000||F
00004|20260220|CH|213959|CANC HIDROLARA ENE 26|-24405.4000|-42.8200|570.0000||F
00004|20260220|ND|213959|Comision Bancaria Doc No.:213959|-73.2200|0.0000|570.0000|DB|F
00004|20260220|CH|111670|CANC TRANSPORTE CRISTAL TANKO|-7241.9400|-12.7100|570.0000||F
00004|20260220|ND|111670|Comision Bancaria Doc No.:111670|-21.7300|0.0000|570.0000|DB|F
00004|20260220|CH|114196|CANC LIMPIEZA ALM CCS TANKO|-14184.9000|-24.8900|570.0000||F
00004|20260220|ND|114196|Comision Bancaria Doc No.:114196|-42.5500|0.0000|570.0000|DB|F
V0108|20260220|DP|114196|CANC LIMPIEZA ALM CCS TANKO|24.8900|0.0600|1.0000||F
00004|20260220|CH|136880|CNC SEMANA SRA LUCY JR|-26000.0000|-50.0000|520.0000||F
00004|20260220|ND|136880|Comision Bancaria Doc No.:136880|-78.0000|0.0000|520.0000|DB|F
00004|20260220|TR|228708|TRANSF FONDO AL BANCAMIGA IMPTOS|-90000.0000|-157.8950|570.0000|IN|F
00007|20260220|DP|228708|TRANSF FONDO AL BANCAMIGA IMPTOS|90000.0000|157.8950|570.0000|IN|F
00007|20260220|CH|195520|CANC ANT ISLR 1RA QNA FEB 26|-4515.5800|-7.9200|570.0000||F
00007|20260220|CH|195724|CANC RET IVA 1RA QNA FEB 26|-83302.1700|-146.1400|570.0000||F
E0030|20260220|TR|043767|CANCELACION CXC|350.0000|350.0000|1.0000|CA|F
E0030|20260220|TR|043766|CANCELACION CXC|560.0000|560.0000|1.0000|CA|F
