codmovban|fecha_mov|tipban|numdoc|concepto|importe|dimporte|tasadolar|tiporg|concilia
V0019|20250221|TR|VW 21022|Canc.Multiple de CXC:|67.9500|0.0000|0.0000|CA|F
E0020|20250221|TR|JADE 210|Canc.Multiple de CXC:|20.0000|0.0000|0.0000|CA|F
00004|20250221|TR|05052061|Canc.Multiple de CXC:|639.9000|0.0000|114.6800|CA|F
E0013|20250221|TR|210225|TRANSF EFECT ENTRE CAJAS|-1000.0000|-1000.0000|1.0000|IN|F
E0003|20250221|DP|210225|TRANSF EFECT ENTRE CAJAS|1000.0000|1000.0000|1.0000|IN|F
E0003|20250221|CH|2102252|CANC SOLDADORES PORTON|-250.0000|0.0000|1.0000||F
E0003|20250221|CH|2102253|CANC SEMANA PROF TRABAJOS VARIOS|-150.0000|0.0000|1.0000||F
E0003|20250221|CH|2102254|CANC MOD PINTURA PORTON PROF|-10.0000|0.0000|1.0000||F
E0003|20250221|CH|2502255|CANC FLETE MIGUEL|-396.0000|0.0000|1.0000||F
E0003|20250221|DP|9204631|RECP FC 5 MIGUEL|5.0000|0.0000|1.0000||F
E0003|20250221|DP|44841|RECP FC 10 ADRIANA|10.0000|0.0000|1.0000||F
E0003|20250221|DP|308559|RECP FC 10 MIGUEL|10.0000|0.0000|1.0000||F
E0003|20250221|DP|416203|RECP FC 40 MIGUEL|40.0000|0.0000|1.0000||F
E0003|20250221|DP|776729|RECP FC 60 MIGUEL|60.0000|0.0000|1.0000||F
E0003|20250221|DP|118329|RECP FC 10 MIGUEL|10.0000|0.0000|1.0000||F
E0003|20250221|DP|119300|RECP FC 40 RAFAEL|40.0000|40.0000|1.0000||F
00003|20250222|TR|47703496|Canc.Multiple de CXC:|618.3200|0.0000|0.0000|CA|F
E0007|20250222|TR|HENRY 21|Canc.Multiple de CXC:|490.3900|0.0000|0.0000|CA|F
V0004|20250222|TR|20225|CAMBIO ROBERTO ANA SAGAYO 200225|-150.0000|-150.0000|1.0000|IN|F
E0007|20250222|DP|20225|CAMBIO ROBERTO ANA SAGAYO 200225|150.0000|150.0000|1.0000|IN|F
00003|20250222|TR|740772|TRANSF FONDO AL BCN OMAR|-12000.0000|-192.5900|62.3100|IN|F
00004|20250222|DP|740772|TRANSF FONDO AL BCN OMAR|12000.0000|192.5900|62.3100|IN|F
00003|20250222|CH|703496|COM OTROS BANCOS|-9.2700|-0.1500|63.2100||F
00003|20250222|CH|7407721|COM OTROS BANCOS|-36.0000|-0.5700|63.2100||F
00005|20250222|TR|961351|TRANSF AL PLAZA DHM|-20000.0000|-316.4100|63.2100|IN|F
00001|20250222|DP|961351|TRANSF AL PLAZA DHM|20000.0000|316.4100|63.2100|IN|F
00005|20250222|TR|131955|TRANSF AL PLAZA DHM|-20000.0000|-316.4100|63.2100|IN|F
00001|20250222|DP|131955|TRANSF AL PLAZA DHM|20000.0000|316.4100|63.2100|IN|F
00005|20250222|TR|781112|TRANSF AL PLAZA DHM|-20000.0000|-316.4100|63.2100|IN|F
00001|20250222|DP|781112|TRANSF AL PLAZA DHM|20000.0000|316.4100|63.2100|IN|F
00001|20250222|TR|909476|TRANSF FONDO AL BNC OMAR|-30000.0000|-474.6100|63.2100|IN|F
00004|20250222|DP|909476|TRANSF FONDO AL BNC OMAR|30000.0000|474.6100|63.2100|IN|F
00004|20250222|DP|827314|RECP PREST ESPECIAL SENDAI|30000.0000|474.6100|63.2100||F
00001|20250222|CH|9094761|COM OTROS BANCOS|-90.0000|-1.4200|63.2100||F
00004|20250222|CH|122920|CANC HIELO DESCARGA CONTENEDOR|-210.7600|-3.3300|63.2100||F
00004|20250222|CH|122433|CANC NESTEA DESCARGA CONTENEDOR|-1563.8900|-24.7400|63.2100||F
00004|20250222|CH|606560|CANC HABITAC ESPEC JR|-15646.0000|-247.5200|63.2100||F
00004|20250222|ND|606560|Comision Bancaria Doc No.:606560|-46.9400|0.0000|63.2100|DB|F
00004|20250222|CH|568195|CANC FC 20 ADRIANA|-1579.8000|-20.0000|78.9900||F
00004|20250222|ND|568195|Comision Bancaria Doc No.:568195|-4.7400|0.0000|78.9900|DB|F
00004|20250222|CH|635206|REIN IVA RPTO GABRIEL|-9319.6800|-147.4400|63.2100||F
00004|20250222|ND|635206|Comision Bancaria Doc No.:635206|-27.9600|0.0000|63.2100|DB|F
00004|20250222|CH|656423|CANC DESAYUNO ESPECIAL JR|-5312.0000|-84.0400|63.2100||F
00004|20250222|ND|656423|Comision Bancaria Doc No.:656423|-15.9400|0.0000|63.2100|DB|F
00004|20250222|CH|714725|CANC ALMUERZO DESC CONTENEDOR|-5437.0000|-86.0100|63.2100||F
00004|20250222|ND|714725|Comision Bancaria Doc No.:714725|-16.3100|0.0000|63.2100|DB|F
00001|20250222|CH|910101|COM OTROS BANCOS|-90.0000|-1.4200|63.2100||F
00001|20250222|TR|910101|TRANSF FONDO BNC DHM|-30000.0000|-474.6100|63.2100|IN|F
00004|20250222|DP|910101|TRANSF FONDO BNC DHM|30000.0000|474.6100|63.2100|IN|F
00004|20250222|CH|650458|CANC GASOLINA ALSVIN|-1579.8000|-24.9900|63.2100||F
00004|20250222|ND|650458|Comision Bancaria Doc No.:650458|-4.7400|0.0000|63.2100|DB|F
00004|20250222|CH|160908|CANC REFRESCO DESCARGA CONTENED|-619.4400|-9.8000|63.2100||F
00004|20250222|CH|750035|CANC FC 20 MIGUEL|-1579.8000|-20.0000|78.9900||F
00004|20250222|ND|750035|Comision Bancaria Doc No.:750035|-4.7400|0.0000|78.9900|DB|F
00004|20250222|CH|181121|CANC REFRIGERIO CONTENEDOR|-1795.0000|-28.4000|63.2100||F
00004|20250222|CH|201701|CANC REFRIGERIO CONTENEDOR|-1360.0000|-21.5200|63.2100||F
E0003|20250222|CH|220225|CANC BONIF ESPECIAL DESCAGA CONTEN|-280.0000|0.0000|1.0000||F
00003|20250224|CH|383108|COM OTROS BANCOS|-18.6700|-0.3000|62.3100||F
E0007|20250224|$T|REIMARDO|CANCELACION CXC|175.6500|175.6500|1.0000|CA|F
00004|20250224|CH|164444|CANC FC 40 JULIO|-3159.6000|-40.0000|78.9900||F
00004|20250224|ND|164444|Comision Bancaria Doc No.:164444|-9.4800|0.0000|78.9900|DB|F
E0003|20250224|DP|164444|RECP FC 40 JULIO|40.0000|0.0000|1.0000||F
E0003|20250224|CH|240225|CANC DIF BONO DESCARG CONTENEDOR|-40.0000|0.0000|1.0000||F
00004|20250224|CH|639956|CANC DIF HIELO EVENTO JR|-19237.5000|-270.0000|71.2500||F
V0004|20250224|TR|210225|CAMBIO ROBERTO JOHANDRY 210225|-160.0000|-160.0000|1.0000|IN|F
E0007|20250224|DP|210225|CAMBIO ROBERTO JOHANDRY 210225|160.0000|160.0000|1.0000|IN|F
E0020|20250224|CH|210324|CANC BOLSA VARIAS MEDIDAS ALM CCS|-60.0000|0.0000|1.0000||F
00004|20250224|TR|074120|TRANSF FONDO AL BANESCO ZOOM|-25000.0000|-394.2600|63.4100|IN|F
00003|20250224|DP|074120|TRANSF FONDO AL BANESCO ZOOM|25000.0000|394.2600|63.4100|IN|F
00003|20250224|CH|0741201|COM OTROS BANCOS|-375.0000|-5.9100|63.4100||F
00003|20250224|TR|427775|CANCELACION CXP No. CM000309|-25245.1700|0.0000|0.0000|CA|F
00003|20250224|DP|449979|RECP PREST ESPECIAL SENDAI|30000.0000|473.1100|63.4100||F
00003|20250224|TR|130320|TRANSF FONDO AL BNC|-25000.0000|-394.2600|63.4100|IN|F
00004|20250224|DP|130320|TRANSF FONDO AL BNC|25000.0000|394.2600|63.4100|IN|F
00003|20250224|CH|1303201|COM OTROS BANCOS|-75.0000|-1.1800|63.4100||F
00004|20250224|CH|145827|CANC TORNILLOS LUCES|-290.0000|-4.5700|63.4100||F
00004|20250224|CH|140009|CANC TORNILLERIA ILUMINACION|-535.0000|-8.4400|63.4100||F
00004|20250224|CH|152146|BARRA REDONDA ILUMINACION PROF|-618.2800|-9.7500|63.4100||F
00004|20250224|CH|793410|CANC ARREGLO ESPEC JR|-5140.2000|-81.0600|63.4100||F
00004|20250224|ND|793410|Comision Bancaria Doc No.:793410|-15.4200|0.0000|63.4100|DB|F
00004|20250224|CH|746770|CANC COBRETAG VIAT MIGUEL ESP JR|-500.0000|-7.8900|63.4100||F
00004|20250224|ND|746770|Comision Bancaria Doc No.:746770|-1.5000|0.0000|63.4100|DB|F
00004|20250224|CH|125890|CANC DEMORA MAERK NAC PMC|-20291.2000|-320.0000|63.4100||F
00004|20250224|ND|125890|Comision Bancaria Doc No.:125890|-0.1300|0.0000|63.4100|DB|F
00003|20250224|TR|05053383|Canc.Multiple de CXC:|1224.4800|0.0000|0.0000|CA|F
00004|20250224|TR|22711085|Canc.Multiple de CXC:|2930.5900|0.0000|71.2000|CA|F
E0007|20250224|TR|JEAN C 2|Canc.Multiple de CXC:|314.2200|0.0000|0.0000|CA|F
V0002|20250224|TR|ANDRY 24|Canc.Multiple de CXC:|500.6900|0.0000|0.0000|CA|F
V0019|20250224|TR|G.C 2402|Canc.Multiple de CXC:|205.7700|0.0000|0.0000|CA|F
V0002|20250224|TR|CHEVY 24|Canc.Multiple de CXC:|630.0000|0.0000|0.0000|CA|F
E0007|20250224|TR|DANIEL 2|Canc.Multiple de CXC:|250.0000|0.0000|0.0000|CA|F
E0007|20250224|TR|CAROLINA|Canc.Multiple de CXC:|463.8500|0.0000|0.0000|CA|F
00004|20250224|CH|841562|CANC DELIVERY ALM CCS|-1712.0700|-27.0000|63.4100||F
00004|20250224|ND|841562|Comision Bancaria Doc No.:841562|-5.1400|0.0000|63.4100|DB|F
00004|20250224|CH|874201|CANC REPARACION CAUCHO JR|-632.0000|-9.9700|63.4100||F
00004|20250224|ND|874201|Comision Bancaria Doc No.:874201|-1.9000|0.0000|63.4100|DB|F
00005|20250224|CH|076689|CANC GASTO PERSONAL JR|-783.8400|-12.3600|63.4100||F
00003|20250225|TR|50556479|Canc.Multiple de CXC:|36000.0000|0.0000|72.0000|CA|F
00004|20250225|TR|11911255|Canc.Multiple de CXC:|16574.7600|0.0000|71.5200|CA|F
V0004|20250225|TR|ASIATICA|Canc.Multiple de CXC:|100.0000|0.0000|0.0000|CA|F
00004|20250225|CH|965358|CANC FC 10 MIGUEL|-796.2000|-10.0000|79.6200||F
00004|20250225|ND|965358|Comision Bancaria Doc No.:965358|-2.3900|0.0000|79.6200|DB|F
00004|20250225|CH|083270|CANC FC 20 JULIO|-1592.4000|-20.0000|79.6200||F
00004|20250225|ND|083270|Comision Bancaria Doc No.:083270|-4.7800|0.0000|79.6200|DB|F
E0003|20250225|DP|083270|RECP FC 20 JULIO|20.0000|0.0000|1.0000||F
E0003|20250225|CH|250225|CANC CABLE INSTALAC HUELLERO|-20.0000|0.0000|1.0000||F
00004|20250225|TR|610809|Canc.Multiple de CXC:|220.0000|0.0000|72.3700|CA|F
00004|20250225|CH|744117|CANC COBRETAG MIGUEL VIAT ESP JR|-500.0000|-7.8900|63.4100||F
00004|20250225|ND|744117|Comision Bancaria Doc No.:744117|-1.5000|0.0000|63.4100|DB|F
00004|20250225|TR|37011388|Canc.Multiple de CXC:|35780.0000|0.0000|71.5600|CA|F
00003|20250225|TR|35255622|Canc.Multiple de CXC:|2718.2700|0.0000|0.0000|CA|F
00003|20250225|TR|35255622|Canc.Multiple de CXC:|67956.6600|0.0000|63.4900|CA|F
E0004|20250225|TR|12295973|Canc.Multiple de CXC:|474.8400|0.0000|0.0000|CA|F
00004|20250225|TR|40563379|Canc.Multiple de CXC:|45843.1400|0.0000|71.5500|CA|F
00004|20250225|TR|50567982|Canc.Multiple de CXC:|19250.0000|0.0000|72.3200|CA|F
V0004|20250225|TR|240225|CAMBIO ROBERTO DANILO 240225|-400.0000|-400.0000|1.0000|IN|F
E0007|20250225|DP|240225|CAMBIO ROBERTO DANILO 240225|400.0000|400.0000|1.0000|IN|F
V0004|20250225|TR|250225|CAMBIO ROBERTO JUNIOR 250225|-40.0000|-40.0000|1.0000|IN|F
E0007|20250225|DP|250225|CAMBIO ROBERTO JUNIOR 250225|40.0000|40.0000|1.0000|IN|F
00004|20250225|TR|05056796|Canc.Multiple de CXC:|8293.2300|0.0000|72.3100|CA|F
00004|20250225|CH|219902|CANC AGUA POTABLE DHM|-475.0000|0.0000|63.4900||F
00004|20250225|ND|219902|Comision Bancaria Doc No.:219902|-1.4300|0.0000|63.4900|DB|F
00004|20250225|CH|224228|CANC BOTE BASURA DHM|-811.4000|-10.0000|81.1400||F
00004|20250225|ND|224228|Comision Bancaria Doc No.:224228|-2.4300|0.0000|81.1400|DB|F
00004|20250225|CH|225190|CANC COMISION MERCADO LIBRE|-1089.2000|-17.1600|63.4900||F
00004|20250225|ND|225190|Comision Bancaria Doc No.:225190|-3.2700|0.0000|63.4900|DB|F
00004|20250225|CH|153744|CANC ADAP Y CANALETA HUELLERO|-146.1400|-2.3000|63.4900||F
00004|20250225|CH|227903|CANC ETIQUETAS VARIAS MEDIDAS|-20134.5800|-317.1300|63.4900||F
E0003|20250225|TR|KATHAL 2|Canc.Multiple de CXC:|280.0000|0.0000|0.0000|CA|F
00004|20250225|TR|18628425|Canc.Multiple de CXC:|25600.0000|0.0000|72.5300|CA|F
00004|20250225|CH|317497|CANC ENVOPLAST ALM DHM|-2762.6000|-43.5100|63.4900||F
00004|20250225|ND|317497|Comision Bancaria Doc No.:317497|-8.2900|0.0000|63.4900|DB|F
E0007|20250225|TR|MANUEL 2|Canc.Multiple de CXC:|500.0000|0.0000|0.0000|CA|F
E0007|20250225|TR|WALTER 2|Canc.Multiple de CXC:|1761.5800|0.0000|0.0000|CA|F
E0007|20250225|TR|WALTER 2|Canc.Multiple de CXC:|100.0000|0.0000|0.0000|CA|F
E0007|20250225|TR|FAIRUBYS|Canc.Multiple de CXC:|1604.3100|0.0000|0.0000|CA|F
E0007|20250225|DP|342940|RECP FC 120 HECTOR GRISSMAR 250225|120.0000|0.0000|1.0000||F
00004|20250225|CH|349663|CANC GASTO PERSONAL JR|-4444.3000|-70.0000|63.4900||F
00004|20250225|CH|364869|CANC MATERIALES INSTAL VENTILADORE|-1532.3700|-24.1400|63.4900||F
00004|20250225|ND|364869|Comision Bancaria Doc No.:364869|-4.6000|0.0000|63.4900|DB|F
00004|20250225|TR|02182369|Canc.Multiple de CXC:|5391.1500|0.0000|72.5300|CA|F
V0004|20250225|TR|250225|CAMBIO ROBERTO RUBEN 250225|-100.0000|-100.0000|1.0000|IN|F
E0007|20250225|DP|250225|CAMBIO ROBERTO RUBEN 250225|100.0000|100.0000|1.0000|IN|F
00004|20250225|TR|18628425|REUB ABONO GUAMACHITO AL PLAZA|-25600.0000|-25600.0000|1.0000|IN|F
00001|20250225|DP|18628425|REUB ABONO GUAMACHITO AL PLAZA|25600.0000|25600.0000|1.0000|IN|F
00004|20250225|CH|3429401|CANC FC 120 HECTOR MARCANO|-9787.2000|0.0000|81.5600||F
00004|20250225|ND|3429401|Comision Bancaria Doc No.:3429401|-29.3600|0.0000|81.5600|DB|F
00003|20250225|DP|250225|AJUSTE SALDO IVA PICHA|20.4000|20.4000|1.0000||F
E0003|20250225|CH|2502251|CANC INSTAL HUELLERO LUISBER|-60.0000|0.0000|1.0000||F
00005|20250225|CH|082152|CANC GASTO PERSONAL JR|-740.0000|-11.6700|63.4100||F
00005|20250225|CH|620019|CANC GASTO PERSONAL JR|-230.0000|-3.6200|63.4900||F
00005|20250225|CH|346502|CANC GASTO PERSONAL JR|-1635.6100|-25.7600|63.4900||F
00004|20250226|TR|22796367|Canc.Multiple de CXC:|4760.0000|0.0000|73.0100|CA|F
00004|20250226|TR|37011388|Canc.Multiple de CXC:|31745.0000|0.0000|73.0100|CA|F
00003|20250226|TR|35269463|Canc.Multiple de CXC:|72530.0000|0.0000|72.5300|CA|F
V0012|20250226|TR|KATHAL 2|Canc.Multiple de CXC:|200.0000|0.0000|0.0000|CA|F
00004|20250226|CH|437292|CANC FC 20 JULIO|-1631.2000|-20.0000|81.5600||F
00004|20250226|ND|437292|Comision Bancaria Doc No.:437292|-4.8900|0.0000|81.5600|DB|F
E0003|20250226|DP|437292|RECP FC 20 JULIO|20.0000|0.0000|1.0000||F
00004|20250226|CH|653205|CNC FC 20 ADRIANA|-1631.2000|-19.8200|82.3000||F
00004|20250226|ND|653205|Comision Bancaria Doc No.:653205|-4.8900|0.0000|82.3000|DB|F
E0003|20250226|DP|653205|RECP FC 20 ADRIANA|20.0000|0.0000|1.0000||F
E0003|20250226|TR|COVECA C|Canc.Multiple de CXC:|251.0000|0.0000|0.0000|CA|F
E0007|20250226|CH|412608|CANC 20% SEONG LLEGADA 260225|-2386.0000|0.0000|1.0000||F
00004|20250226|TR|21801851|Canc.Multiple de CXC:|1208.7000|0.0000|70.1900|CA|F
00004|20250226|CH|736355|CANC CURSO EDUARDO JULIO MAR 23|-10241.9200|-159.9800|64.0200||F
00003|20250226|TR|47967633|Canc.Multiple de CXC:|45352.0000|0.0000|64.0200|CA|F
E0007|20250226|CH|260225|CANC FLETE CHINA SEONG MERC 260225|-950.0000|0.0000|1.0000||F
00003|20250226|CH|967633|ABONO PREST ESPECIAL SENDAI|-45352.0000|-708.4000|64.0200||F
00003|20250226|TR|35258323|Canc.Multiple de CXC:|1761.9400|0.0000|0.0000|CA|F
00004|20250226|CH|740903|CANC FC 200 DENISE JR|-16460.0000|-200.0000|82.3000||F
00004|20250226|ND|740903|Comision Bancaria Doc No.:740903|-49.3800|0.0000|82.3000|DB|F
00004|20250226|CH|817075|CANC FC 150 RAFAEL|-12370.5000|-150.0000|82.4700||F
00004|20250226|ND|817075|Comision Bancaria Doc No.:817075|-37.1100|0.0000|82.4700|DB|F
E0003|20250226|TR|240225|CAMBIO EFECT LISNEY 240225|-1500.0000|-1500.0000|1.0000|IN|F
E0007|20250226|DP|240225|CAMBIO EFECT LISNEY 240225|1500.0000|1500.0000|1.0000|IN|F
E0015|20250226|TR|11135070|Canc.Multiple de CXC:|740.0000|0.0000|0.0000|CA|F
00004|20250226|TR|02182863|Canc.Multiple de CXC:|178.6200|0.0000|64.0200|CA|F
00003|20250226|TR|35258325|Canc.Multiple de CXC:|1442.5300|0.0000|0.0000|CA|F
00003|20250226|TR|35258325|Canc.Multiple de CXC:|459.6100|0.0000|0.0000|CA|F
00004|20250226|CH|7217241|CNC CONSULTA TRAUMATOLOGO|-1904.7000|-29.7500|64.0200||F
00005|20250226|CH|215984|CANC GASTO PERSONAL JR|-3233.7300|-50.9300|63.4900||F
00005|20250226|CH|355005|CANC GASTO PERSONAL JR|-16716.6700|-263.3000|63.4900||F
00005|20250226|CH|004867|CANC GASTO PERSONAL JR|-226.7500|-3.5700|63.4900||F
00005|20250226|CH|337024|CANC GASTO PERSONAL JR|-1543.1400|-24.3100|63.4900||F
00005|20250226|CH|371059|CANC GASTO PERSONAL JR|-7368.2800|-116.0500|63.4900||F
00005|20250226|CH|019192|CANC GASTO PERSONAL JR|-1440.4500|-22.5000|64.0200||F
00005|20250226|CH|005083|CANC GASTO PERSONAL JR|-720.0000|-11.2500|64.0200||F
E0003|20250226|TR|220225|CAMBIO EFECT MARIA OROP 220225|-40.0000|-40.0000|1.0000|IN|F
E0007|20250226|DP|220225|CAMBIO EFECT MARIA OROP 220225|40.0000|40.0000|1.0000|IN|F
E0003|20250226|TR|260225|CAMBIO EFECT PABLO 260225|-15.0000|-15.0000|1.0000|IN|F
E0007|20250226|DP|260225|CAMBIO EFECT PABLO 260225|15.0000|15.0000|1.0000|IN|F
E0003|20250226|TR|260225|CAMBIO EFECT PABLO 260225|-60.0000|-60.0000|1.0000|IN|F
E0007|20250226|DP|260225|CAMBIO EFECT PABLO 260225|60.0000|60.0000|1.0000|IN|F
E0003|20250226|TR|260225|CAMBIO EFECT PABLO 260225|-70.0000|-70.0000|1.0000|IN|F
E0007|20250226|DP|260225|CAMBIO EFECT PABLO 260225|70.0000|70.0000|1.0000|IN|F
E0013|20250226|TR|260225|TRANSF EFECT ENTRE CAJAS|-1000.0000|-1000.0000|1.0000|IN|F
E0003|20250226|DP|260225|TRANSF EFECT ENTRE CAJAS|1000.0000|1000.0000|1.0000|IN|F
V0019|20250227|TR|DEYKORE|Canc.Multiple de CXC:|360.3300|0.0000|0.0000|CA|F
V0019|20250227|TR|MICHELEN|Canc.Multiple de CXC:|321.1600|0.0000|0.0000|CA|F
00003|20250227|TR|35257964|Canc.Multiple de CXC:|392.5900|0.0000|0.0000|CA|F
00003|20250227|TR|35257964|Canc.Multiple de CXC:|9814.9100|0.0000|64.0200|CA|F
E0015|20250227|TR|11090859|Canc.Multiple de CXC:|280.0000|0.0000|0.0000|CA|F
00004|20250227|TR|28881701|Canc.Multiple de CXC:|19805.8500|0.0000|73.3500|CA|F
V0004|20250227|TR|WS 27022|Canc.Multiple de CXC:|300.0000|0.0000|0.0000|CA|F
E0007|20250227|TR|MILAGROS|Canc.Multiple de CXC:|316.8500|0.0000|0.0000|CA|F
00004|20250227|TR|37011390|Canc.Multiple de CXC:|100000.0000|0.0000|81.4000|CA|F
00004|20250227|TR|37011390|Canc.Multiple de CXC:|86758.4600|0.0000|81.4000|CA|F
00004|20250227|CH|906676|CANC FC 20 ADRIANA|-1649.4000|-20.0000|82.4700||F
00004|20250227|ND|906676|Comision Bancaria Doc No.:906676|-4.9500|0.0000|82.4700|DB|F
00004|20250227|DP|017731|REIN FC 20 ADRIANA|1649.4000|20.0000|82.4700||F
00004|20250227|CH|919396|CANC FC 20 JULIO|-1649.4000|-20.0000|82.4700||F
00004|20250227|ND|919396|Comision Bancaria Doc No.:919396|-4.9500|0.0000|82.4700|DB|F
00004|20250227|CH|035160|CANC CERTIF A PENALES JR Y OR|-7030.9700|-85.2500|82.4700||F
00004|20250227|ND|035160|Comision Bancaria Doc No.:035160|-21.0900|0.0000|82.4700|DB|F
00004|20250227|CH|125659|CANC TORNILLERIA INST VENTILADORE|-270.0000|-4.2000|64.2400||F
00004|20250227|CH|130256|CANC TAPA PARA INODOROS ALM DHM|-490.0000|-7.6300|64.2400||F
00004|20250227|CH|130557|CANC TAPAS PARA VENTILADORES|-140.0000|-2.1800|64.2400||F
00005|20250227|CH|018165|CANC GASTO PERSONAL JR|-179.8700|-2.8000|64.2400||F
V0105|20250227|TR|270225|RECP PREST ESP SENDAI|-3600.0000|-3600.0000|1.0000|IN|F
E0003|20250227|DP|270225|RECP PREST ESP SENDAI|3600.0000|3600.0000|1.0000|IN|F
E0003|20250227|CH|2702251|CANC FINAL NACIONALIZAC PMC|-3600.0000|0.0000|1.0000||F
E0007|20250227|TR|JUAN V 2|Canc.Multiple de CXC:|52.0000|0.0000|0.0000|CA|F
V0004|20250227|TR|STOCK 27|Canc.Multiple de CXC:|200.0000|0.0000|0.0000|CA|F
00004|20250227|TR|50581812|Canc.Multiple de CXC:|21846.0000|0.0000|72.8200|CA|F
V0099|20250227|TR|270225|RECO SENDAI PAGO TRAB SISTE RAFAEL|-170.0000|-170.0000|1.0000|IN|F
E0003|20250227|DP|270225|RECO SENDAI PAGO TRAB SISTE RAFAEL|170.0000|170.0000|1.0000|IN|F
V0099|20250227|TR|270225|RECP SENDAI PAGO COPIA CERTIF MARC|-80.0000|-80.0000|1.0000|IN|F
E0003|20250227|DP|270225|RECP SENDAI PAGO COPIA CERTIF MARC|80.0000|80.0000|1.0000|IN|F
00003|20250227|TR|46160547|Canc.Multiple de CXC:|3651.3700|0.0000|0.0000|CA|F
00003|20250227|TR|46160547|Canc.Multiple de CXC:|91284.3100|0.0000|64.0200|CA|F
00004|20250227|TR|130031|TRANSF FONDO AL PLAZA DHM|-65000.0000|-1011.8300|64.2400|IN|F
00001|20250227|DP|130031|TRANSF FONDO AL PLAZA DHM|65000.0000|1011.8300|64.2400|IN|F
00001|20250227|CH|1300311|COM OTROS BANCOS|-195.0000|-3.0400|64.2400||F
00004|20250227|CH|164757|CANC GASTO PERSONAL JR|-315.3000|-4.9000|64.4000||F
E0015|20250227|TR|11141094|Canc.Multiple de CXC:|589.3400|0.0000|0.0000|CA|F
E0007|20250227|TR|EDUARDO|Canc.Multiple de CXC:|130.0000|0.0000|0.0000|CA|F
00004|20250227|TR|20493988|Canc.Multiple de CXC:|10923.0000|0.0000|72.8200|CA|F
00003|20250227|TR|055006|CANCELACION CXP No. CM000310|-35192.8100|0.0000|0.0000|CA|F
00004|20250227|CH|373967|CANC AGUA POTABLE ALM CCS|-160.6000|-2.5000|64.2400||F
00004|20250227|ND|373967|Comision Bancaria Doc No.:373967|-0.4800|0.0000|64.2400|DB|F
00004|20250228|TR|59593994|Canc.Multiple de CXC:|111000.0000|0.0000|74.0000|CA|F
00004|20250228|TR|59605344|Canc.Multiple de CXC:|148000.0000|0.0000|74.0000|CA|F
V0033|20250228|TR|DIESEL M|Canc.Multiple de CXC:|600.0000|0.0000|0.0000|CA|F
00004|20250228|TR|419188|Canc.Multiple de CXC:|6424.0000|0.0000|65.5800|CA|F
V0012|20250228|TR|270225|CAMBIO VTA BQTO DANIEL G 270225|-154.0000|-154.0000|1.0000|IN|F
E0007|20250228|DP|270225|CAMBIO VTA BQTO DANIEL G 270225|154.0000|154.0000|1.0000|IN|F
00001|20250228|CH|280225|CANC BONO ALIM FEB 2025|-33410.0000|-520.0000|64.2500||F
00001|20250228|ND|280225|Comision Bancaria Doc No.:280225|-84.8100|0.0000|64.2500|DB|F
E0015|20250228|TR|11085300|Canc.Multiple de CXC:|290.1900|0.0000|0.0000|CA|F
E0003|20250228|DP|280225|RECP REIN REACA MOV 419 CIG-KIT PI|512.0000|0.0000|1.0000||F
E0003|20250228|TR|AUTOZONE|Canc.Multiple de CXC:|3790.0000|0.0000|0.0000|CA|F
00004|20250228|CH|280205|COMISIONES MTTO CTA|-0.0500|0.0000|64.2500||F
00005|20250228|CH|195056|CANC GASTO PERSONAL JR|-1222.2100|-19.0300|64.2400||F
00005|20250228|CH|280225|COM MTTO CUENTA|-0.0500|0.0000|64.2500||F
00005|20250228|CH|007698|CANC GASTO PERSONAL JR|-1799.0000|-28.0000|64.2500||F
00003|20250228|CH|280225|COM MTTO CUENTA|-1.0000|-0.0200|64.2500||F
00003|20250228|CH|210662|CANC 2 ABONO PREST ESP SENDAI|-200000.0000|-3112.8400|64.2500||F
00004|20250228|CH|170941|CANC 3 ABONO PREST ESP SENDAI|-69648.0000|-1084.0200|64.2500||F
00004|20250228|ND|170941|Comision Bancaria Doc No.:170941|-208.9400|0.0000|64.2500|DB|F
E0004|20250228|TR|12015909|Canc.Multiple de CXC:|340.0000|0.0000|0.0000|CA|F
V0002|20250228|TR|ITALY 28|Canc.Multiple de CXC:|1160.0000|0.0000|0.0000|CA|F
V0033|20250228|TR|3245441|RECP GABRIEL 1113245441 DIESEL|-600.0000|-600.0000|1.0000|IN|F
E0015|20250228|DP|3245441|RECP GABRIEL 1113245441 DIESEL|600.0000|600.0000|1.0000|IN|F
E0003|20250228|CH|2802251|CANC SEMANA PROF MORO TRAB VARIOS|-125.0000|0.0000|1.0000||F
E0003|20250228|CH|2802252|CANC TRAB SISTEMAS S/ANEXO RAFAEL|-140.0000|0.0000|1.0000||F
E0003|20250228|DP|817075|RECP FC 150 RAFAEL|150.0000|0.0000|1.0000||F
00001|20250228|CH|2802251|CANC NOM 2DA QNA FEB 25|-54283.1800|-844.8700|64.2500||F
00001|20250228|ND|2802251|Comision Bancaria Doc No.:2802251|-140.8400|0.0000|64.2500|DB|F
E0003|20250228|CH|2802254|CANC ESPEC MIGUEL Y HECTOR|-600.0000|0.0000|1.0000||F
E0003|20250228|CH|2802256|BONO DESCARGA CONTENEDOR DIXON|-10.0000|0.0000|1.0000||F
E0003|20250228|TR|260225|CAMBIO EFECT OMAR L 260225|-40.0000|-40.0000|1.0000|IN|F
