CODMOVCLI|NUMDOC|TIPO|CODVEN|EMISION|VENCE|IMPORTE|REFER|CONCEPTO
00000320|D0012114|FC|25|27/6/2024|11/8/2024|1127,33||FACTURA D0012114
00000320|D0012115|FC|25|27/6/2024|11/8/2024|316,64||FACTURA D0012115
00000549|D0012099|FC|25|27/6/2024|11/8/2024|677,98||FACTURA D0012099
00000539|D0012116|FC|25|28/6/2024|28/7/2024|1819,78||FACTURA D0012116
00000539|D0012117|FC|25|28/6/2024|28/7/2024|382,76||FACTURA D0012117
00000414|D0011681|CA|02|28/6/2024|15/6/2024|-556,31||FACTURA D0011681
00000771|D0012118|FC|25|28/6/2024|28/7/2024|181,09||FACTURA D0012118
00000430|D0010985|CA|21|28/6/2024|7/4/2024|-100,00||FACTURA D0010985
00000648|D0011837|NC||28/6/2024|28/6/2024|-34,04|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000648|D0011837|CA|19|28/6/2024|3/7/2024|-306,37||FACTURA D0011837
00000560|D0012119|FC|06|28/6/2024|28/7/2024|208,98||FACTURA D0012119
00000060|D0012120|FC|01|28/6/2024|28/7/2024|221,51||FACTURA D0012120
00000060|D0012121|FC|01|28/6/2024|28/7/2024|98,73||FACTURA D0012121
00000596|D0012122|FC|06|28/6/2024|28/7/2024|40,95||FACTURA D0012122
00000330|D0012103|NC|02|30/5/2024|30/5/2024|-84,87||DEVOLUCION No. NC000737
00000470|D0011899|NC||28/6/2024|28/6/2024|-161,02|DCTO.P.PAG|DCTO P/PAGO AL 15.00%
00000470|D0011979|NC||28/6/2024|28/6/2024|-57,73|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000470|D0011899|AB|02|28/6/2024|12/7/2024|-912,46||CANC.MULT.REC.COB No.
00000470|D0011979|AB|02|28/6/2024|20/7/2024|-230,90||CANC.MULT.REC.COB No.
00000470|D0011978|AB|02|28/6/2024|20/7/2024|-156,64||CANC.MULT.REC.COB No.
00000460|D0010591|CA|01|28/6/2024|1/3/2024|-33,90||CANC.MULT.REC.COB No.
00000460|D0011578|CA|01|28/6/2024|6/6/2024|-894,41||CANC.MULT.REC.COB No.
00000460|D0011579|CA|01|28/6/2024|6/6/2024|-824,71||CANC.MULT.REC.COB No.
00000046|D0012127|FC|02|28/6/2024|28/7/2024|628,39||FACTURA D0012127
00000740|D0012128|FC|01|28/6/2024|28/7/2024|500,23||FACTURA D0012128
00000740|D0012129|FC|01|28/6/2024|28/7/2024|53,30||FACTURA D0012129
00000362|D0011735|AB|01|28/6/2024|21/6/2024|-99,84||CANC.MULT.REC.COB No.
00000362|D0011740|AB|01|28/6/2024|22/6/2024|-400,16||CANC.MULT.REC.COB No.
00000021|D0012090|FC|34|27/6/2024|28/7/2024|623,64||FACTURA D0012090
00000021|00003151|FC|34|28/6/2024|28/7/2024|3630,09||IVA CORRESPONDIENTE A LA FACTU
00000596|D0012132|FC|06|28/6/2024|28/7/2024|32,22||FACTURA D0012132
00000393|D0012133|FC|04|28/6/2024|28/7/2024|297,33||FACTURA D0012133
00000470|D0011978|CA|02|28/6/2024|20/7/2024|-63,36||FACTURA D0011978
00000648|D0012134|FC|19|28/6/2024|28/7/2024|393,55||FACTURA D0012134
00000687|D0012135|FC|04|28/6/2024|28/7/2024|266,18||FACTURA D0012135
00000729|D0012136|FC|04|28/6/2024|28/7/2024|308,37||FACTURA D0012136
00000539|D0012137|FC|25|28/6/2024|28/7/2024|216,30||FACTURA D0012137
00000132|D0011763|NC||28/6/2024|28/6/2024|-32,67|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000132|D0011763|CA|02|28/6/2024|23/6/2024|-290,00||FACTURA D0011763
00000554|D0011722|AB|02|28/6/2024|21/6/2024|-34,27||CANC.MULT.REC.COB No.
00000554|D0011723|AB|02|28/6/2024|21/6/2024|-26,10||CANC.MULT.REC.COB No.
00000132|D0011763|CA|02|28/6/2024|23/6/2024|-3,98||FACTURA D0011763
00000331|D0012102|NC||28/6/2024|28/6/2024|-62,04|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000331|D0012102|CA|04|28/6/2024|27/7/2024|-248,15||FACTURA D0012102
00000088|D0012138|FC|01|28/6/2024|28/7/2024|62,45||FACTURA D0012138
00000088|D0012139|FC|01|28/6/2024|28/7/2024|103,94||FACTURA D0012139
00000046|D0012127|NC|02|10/6/2024|10/6/2024|-11,19||DEVOLUCION No. NC000751
00000666|D0011966|NC||28/6/2024|28/6/2024|-77,58|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000666|D0011966|CA|02|28/6/2024|19/7/2024|-310,31||FACTURA D0011966
00000415|D0012140|FC|19|28/6/2024|28/7/2024|461,18||FACTURA D0012140
00000730|D0012026|NC||1/7/2024|1/7/2024|-246,74|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000730|D0012026|CA|25|1/7/2024|21/7/2024|-986,95||FACTURA D0012026
00000400|D0011693|AB|02|1/7/2024|19/6/2024|-178,90||CANC.MULT.REC.COB No.
00000400|D0011694|AB|02|1/7/2024|19/6/2024|-71,10||CANC.MULT.REC.COB No.
00000050|D0012142|FC|02|1/7/2024|31/7/2024|239,21||FACTURA D0012142
00000596|D0012143|FC|06|1/7/2024|31/7/2024|81,04||FACTURA D0012143
00000050|00003153|FC|02|1/7/2024|1/7/2024|1395,08||IVA CORRESPONDIENTE A LA FACTU
00000723|D0011407|FC|04|24/4/2024|24/5/2024|328,65||FACTURA D0011407
00000100|D0012144|FC|25|1/7/2024|31/7/2024|443,76||FACTURA D0012144
00000687|D0012145|FC|04|1/7/2024|31/7/2024|41,46||FACTURA D0012145
00000328|D0012146|FC|01|1/7/2024|31/7/2024|357,35||FACTURA D0012146
00000541|D0011961|NC||1/7/2024|1/7/2024|-288,88|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000072|D0011385|CA|02|1/7/2024|22/5/2024|-50,00||FACTURA D0011385
00000541|D0011961|CA|21|1/7/2024|19/7/2024|-567,00||FACTURA D0011961
00000415|D0012147|FC|19|1/7/2024|31/7/2024|34,00||FACTURA D0012147
00000740|D0012148|FC|12|1/7/2024|31/7/2024|189,48||FACTURA D0012148
00000740|D0012149|FC|12|1/7/2024|31/7/2024|179,22||FACTURA D0012149
00000498|D0012006|NC||1/7/2024|1/7/2024|-256,64|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000498|D0012007|NC||1/7/2024|1/7/2024|-69,61|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000498|D0012006|CA|19|1/7/2024|21/7/2024|-1026,56||CANC.MULT.REC.COB No.
00000498|D0012007|CA|19|1/7/2024|20/7/2024|-278,45||CANC.MULT.REC.COB No.
00000626|D0011811|NC||1/7/2024|1/7/2024|-31,15|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000626|D0011811|CA|02|1/7/2024|29/6/2024|-280,31||FACTURA D0011811
00000229|D0011674|AB|04|1/7/2024|15/6/2024|-93,06||CANC.MULT.REC.COB No.
00000229|D0011673|AB|04|1/7/2024|15/6/2024|-30,00||CANC.MULT.REC.COB No.
00000355|D0012151|FC|01|1/7/2024|31/7/2024|79,29||FACTURA D0012151
00000740|D0012152|FC|12|1/7/2024|31/7/2024|275,86||FACTURA D0012152
00000541|D0011961|CA|21|1/7/2024|19/7/2024|-261,64||FACTURA D0011961
00000685|D0012153|FC|33|1/7/2024|31/7/2024|519,30||FACTURA D0012153
00000621|D0012155|FC|06|1/7/2024|31/7/2024|55,43||FACTURA D0012155
00000596|D0012156|FC|06|1/7/2024|31/7/2024|187,93||FACTURA D0012156
00000159|D0011824|NC||2/7/2024|2/7/2024|-252,27|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000159|D0011824|CA|02|2/7/2024|30/6/2024|-1008,69||FACTURA D0011824
00000430|D0010985|CA|21|2/7/2024|7/4/2024|-100,00||FACTURA D0010985
00000117|D0011989|NC||2/7/2024|2/7/2024|-273,69|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000117|D0011989|AB|01|2/7/2024|20/7/2024|-890,02||CANC.MULT.REC.COB No.
00000117|D0011990|AB|01|2/7/2024|20/7/2024|-109,98||CANC.MULT.REC.COB No.
00000133|D0010911|CA|01|2/7/2024|29/4/2024|-460,68||CANC.MULT.REC.COB No.
00000133|D0010913|CA|01|2/7/2024|29/4/2024|-111,33||CANC.MULT.REC.COB No.
00000133|D0011174|CA|01|2/7/2024|17/5/2024|-1297,79||CANC.MULT.REC.COB No.
00000133|D0011175|CA|01|2/7/2024|17/5/2024|-1425,97||CANC.MULT.REC.COB No.
00000088|D0012157|FC|01|2/7/2024|1/8/2024|47,26||FACTURA D0012157
00000088|D0012158|FC|01|2/7/2024|1/8/2024|28,03||FACTURA D0012158
00000431|D0011117|CA|12|2/7/2024|5/5/2024|-118,38||FACTURA D0011117
00000244|D0011855|NC|19|2/7/2024|2/7/2024|-20,10||DEVOLUCION No. NC000760
00000244|D0011855|NC|19|2/7/2024|2/7/2024|-62,42||DEVOLUCION No. NC000761
00000219|D0011164|NC|06|2/7/2024|2/7/2024|-35,15||DEVOLUCION No. NC000762
00000244|D0011855|NC|19|2/7/2024|2/7/2024|-49,50||DEVOLUCION No. NC000763
00000088|D0012159|FC|01|2/7/2024|1/8/2024|83,05||FACTURA D0012159
00000088|D0012160|FC|01|2/7/2024|1/8/2024|559,42||FACTURA D0012160
00000331|D0012044|NC|04|2/7/2024|2/7/2024|-18,03||DEVOLUCION No. NC000764
00000403|D0011987|NC||2/7/2024|2/7/2024|-124,97|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0011993|NC||2/7/2024|2/7/2024|-195,38|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0011994|NC||2/7/2024|2/7/2024|-173,79|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0011995|NC||2/7/2024|2/7/2024|-191,54|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0011997|NC||2/7/2024|2/7/2024|-65,87|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0012001|NC||2/7/2024|2/7/2024|-10,30|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0012034|NC||2/7/2024|2/7/2024|-17,24|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0012038|NC||2/7/2024|2/7/2024|-12,55|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0011987|AB|19|2/7/2024|20/7/2024|-499,86||CANC.MULT.REC.COB No.
00000403|D0011993|AB|19|2/7/2024|4/8/2024|-781,50||CANC.MULT.REC.COB No.
00000403|D0011994|AB|19|2/7/2024|4/8/2024|-695,15||CANC.MULT.REC.COB No.
00000403|D0011995|AB|19|2/7/2024|4/8/2024|-23,49||CANC.MULT.REC.COB No.
00000081|D0012027|CA|30|2/7/2024|21/7/2024|-326,78||FACTURA D0012027
00000219|D0012161|FC|06|2/7/2024|1/8/2024|18,60||FACTURA D0012161
00000541|D0011961|AB|21|2/7/2024|19/7/2024|-326,89||CANC.MULT.REC.COB No.
00000541|D0011960|AB|21|2/7/2024|19/7/2024|-97,41||CANC.MULT.REC.COB No.
00000431|D0011117|CA|12|2/7/2024|5/5/2024|-288,22||CANC.MULT.REC.COB No.
00000431|D0011231|CA|12|2/7/2024|5/5/2024|-111,78||CANC.MULT.REC.COB No.
00000722|D0012162|FC|12|2/7/2024|1/8/2024|180,25||FACTURA D0012162
00000722|D0010397|AB|12|2/7/2024|10/2/2024|-52,15||CANC.MULT.REC.COB No.
00000722|D0011097|AB|12|2/7/2024|20/4/2024|-63,87||CANC.MULT.REC.COB No.
00000722|D0011721|AB|12|2/7/2024|21/6/2024|-3,98||CANC.MULT.REC.COB No.
00000039|D0012104|NC||2/7/2024|2/7/2024|-103,31|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000039|D0012104|CA|02|2/7/2024|27/7/2024|-413,26||FACTURA D0012104
00000699|D0012163|FC|21|2/7/2024|1/8/2024|52,06||FACTURA D0012163
00000357|D0011830|CA|02|2/7/2024|30/6/2024|-120,00||FACTURA D0011830
00000697|D0012164|FC|12|2/7/2024|17/7/2024|398,96||FACTURA D0012164
00000697|D0012165|FC|12|2/7/2024|17/7/2024|84,22||FACTURA D0012165
00000460|D0012166|FC|12|2/7/2024|1/8/2024|736,40||FACTURA D0012166
00000460|D0012167|FC|12|2/7/2024|1/8/2024|304,81||FACTURA D0012167
00000754|D0012168|FC|02|2/7/2024|1/8/2024|265,00||FACTURA D0012168
00000754|D0012169|FC|02|2/7/2024|1/8/2024|343,68||FACTURA D0012169
00000729|D0012170|FC|04|2/7/2024|1/8/2024|190,96||FACTURA D0012170
00000720|D0012171|FC|33|2/7/2024|1/8/2024|363,67||FACTURA D0012171
00000139|D0011237|CA|02|2/7/2024|5/6/2024|-58,00||FACTURA D0011237
00000268|D0012172|FC|04|3/7/2024|2/8/2024|558,04||FACTURA D0012172
00000229|D0012174|FC|04|3/7/2024|2/8/2024|832,87||FACTURA D0012174
00000378|D0012176|FC|06|3/7/2024|2/8/2024|15,35||FACTURA D0012176
00000014|D0012177|FC|21|3/7/2024|2/8/2024|612,17||FACTURA D0012177
00000403|D0012154|FC|19|1/7/2024|2/8/2024|96,79||FACTURA D0012154
00000403|00003154|FC|19|3/7/2024|3/7/2024|564,79||IVA CORRESPONDIENTE A LA FACTU
00000229|D0011673|CA|04|3/7/2024|15/6/2024|-100,00||FACTURA D0011673
00000378|D0012178|FC|06|3/7/2024|2/8/2024|110,87||FACTURA D0012178
00000753|D0012179|FC|19|3/7/2024|2/8/2024|312,99||FACTURA D0012179
00000754|D0012180|FC|02|3/7/2024|2/8/2024|62,53||FACTURA D0012180
00000697|D0012164|CA|12|3/7/2024|17/7/2024|-100,00||FACTURA D0012164
00000324|D0011828|CA|12|3/7/2024|30/6/2024|-200,00||FACTURA D0011828
00000341|D0011290|NC|05|3/7/2024|3/7/2024|-60,45||DEVOLUCION No. NC000765
00000596|D0012181|FC|06|3/7/2024|2/8/2024|36,08||FACTURA D0012181
00000014|D0012177|NC||3/7/2024|3/7/2024|-122,43|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000014|D0012177|CA|21|3/7/2024|2/8/2024|-470,00||FACTURA D0012177
00000716|D0012079|NC||3/7/2024|3/7/2024|-300,66|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000716|D0012080|NC||3/7/2024|3/7/2024|-42,70|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000716|D0012081|NC||3/7/2024|3/7/2024|-15,85|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000716|D0012079|AB|02|3/7/2024|26/7/2024|-1202,63||CANC.MULT.REC.COB No.
00000716|D0012080|AB|02|3/7/2024|26/7/2024|-170,60||CANC.MULT.REC.COB No.
00000563|D0011777|CA|12|3/7/2024|26/6/2024|-300,00||FACTURA D0011777
00000551|D0012173|FC|04|3/7/2024|2/8/2024|372,17||FACTURA D0012173
00000716|D0012080|CA|02|3/7/2024|26/7/2024|-0,20||CANC.MULT.REC.COB No.
00000716|D0012081|CA|02|3/7/2024|26/7/2024|-63,42||CANC.MULT.REC.COB No.
00000139|D0011237|CA|02|3/7/2024|5/6/2024|-750,00||FACTURA D0011237
00000596|D0012182|FC|06|3/7/2024|2/8/2024|42,09||FACTURA D0012182
00000554|D0011723|CA|02|3/7/2024|21/6/2024|-100,00||FACTURA D0011723
00000596|D0012183|FC|06|3/7/2024|2/8/2024|52,75||FACTURA D0012183
00000697|D0012164|CA|12|3/7/2024|17/7/2024|-70,00||FACTURA D0012164
00000762|D0012131|FC|19|28/6/2024|2/8/2024|153,96||FACTURA D0012131
00000762|D0012130|FC|19|28/6/2024|2/8/2024|144,56||FACTURA D0012130
00000697|D0012164|CA|12|3/7/2024|17/7/2024|-40,00||FACTURA D0012164
00000762|D0012130|NC||3/7/2024|3/7/2024|-28,91|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000762|D0012131|NC||3/7/2024|3/7/2024|-30,79|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000762|D0012130|CA|19|3/7/2024|2/8/2024|-115,65||CANC.MULT.REC.COB No.
00000762|D0012131|CA|19|3/7/2024|2/8/2024|-123,17||CANC.MULT.REC.COB No.
00000415|D0012184|FC|19|3/7/2024|2/8/2024|96,17||FACTURA D0012184
00000403|00003154|NC|19|3/7/2024|3/7/2024|-423,59|NCCLIESP|FACTURA:00003154
00000403|00003154|CA|19|3/7/2024|3/7/2024|-141,20||IVA CORRESPONDIENTE A LA FACTU
00000403|D0012154|CA|19|3/7/2024|2/8/2024|-96,79||FACTURA D0012154
00000081|D0012027|CA|30|3/7/2024|21/7/2024|-300,00||FACTURA D0012027
00000474|D0012185|FC|04|3/7/2024|2/8/2024|300,27||FACTURA D0012185
00000139|D0011237|AB|02|3/7/2024|5/6/2024|-127,83||CANC.MULT.REC.COB No.
00000139|D0011238|AB|02|3/7/2024|5/6/2024|-122,17||CANC.MULT.REC.COB No.
00000555|D0012083|NC||3/7/2024|3/7/2024|-72,94|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000555|D0012083|CA|02|3/7/2024|26/7/2024|-291,74||FACTURA D0012083
00000139|D0011238|CA|02|3/7/2024|5/6/2024|-200,00||FACTURA D0011238
00000081|D0012027|NC||3/7/2024|3/7/2024|-156,70|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000088|D0012186|FC|01|3/7/2024|2/8/2024|320,00||FACTURA D0012186
00000088|D0012187|FC|01|3/7/2024|2/8/2024|482,22||FACTURA D0012187
00000362|D0012188|FC|12|3/7/2024|2/8/2024|70,06||FACTURA D0012188
00000760|D0011648|CA|35|4/7/2024|28/5/2024|-40,00||FACTURA D0011648
00000492|D0012189|FC|04|4/7/2024|3/8/2024|631,50||FACTURA D0012189
00000415|D0012190|FC|19|4/7/2024|3/8/2024|43,24||FACTURA D0012190
00000492|D0012192|FC|04|4/7/2024|3/8/2024|188,93||FACTURA D0012192
00000413|D0011786|NC|02|3/7/2024|3/7/2024|-403,76||DEVOLUCION No. NC000768
00000596|D0012193|FC|06|4/7/2024|3/8/2024|49,29||FACTURA D0012193
00000731|D0012051|NC||4/7/2024|4/7/2024|-255,97|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000731|D0012051|CA|19|4/7/2024|25/7/2024|-1023,87||FACTURA D0012051
00000362|D0011741|AB|12|4/7/2024|22/6/2024|-508,36||CANC.MULT.REC.COB No.
00000362|D0011740|AB|12|4/7/2024|22/6/2024|-91,64||CANC.MULT.REC.COB No.
00000644|D0012194|FC|19|4/7/2024|3/8/2024|116,67||FACTURA D0012194
00000034|D0011859|NC||4/7/2024|4/7/2024|-79,86|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000034|D0011859|CA|02|4/7/2024|6/7/2024|-692,36||FACTURA D0011859
00000697|D0012195|FC|12|4/7/2024|19/7/2024|156,34||FACTURA D0012195
00000670|D0012196|FC|19|4/7/2024|3/8/2024|66,50||FACTURA D0012196
00000697|D0012164|NC||4/7/2024|4/7/2024|-79,79|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000697|D0012165|NC||4/7/2024|4/7/2024|-16,84|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000697|D0012195|NC||4/7/2024|4/7/2024|-31,27|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0012101|NC||4/7/2024|4/7/2024|-29,16|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0011995|CA|19|4/7/2024|4/8/2024|-742,67||CANC.MULT.REC.COB No.
00000403|D0011997|CA|19|4/7/2024|4/8/2024|-263,50||CANC.MULT.REC.COB No.
00000403|D0012001|CA|19|4/7/2024|20/7/2024|-41,20||CANC.MULT.REC.COB No.
00000403|D0012034|CA|19|4/7/2024|21/7/2024|-68,94||CANC.MULT.REC.COB No.
00000403|D0012038|CA|19|4/7/2024|21/7/2024|-50,21||CANC.MULT.REC.COB No.
00000403|D0012101|CA|19|4/7/2024|27/7/2024|-116,63||CANC.MULT.REC.COB No.
00000697|D0012164|CA|12|4/7/2024|17/7/2024|-109,17||CANC.MULT.REC.COB No.
00000697|D0012165|CA|12|4/7/2024|17/7/2024|-67,38||CANC.MULT.REC.COB No.
00000697|D0012195|CA|12|4/7/2024|19/7/2024|-125,07||CANC.MULT.REC.COB No.
00000766|D0011918|NC||4/7/2024|4/7/2024|-45,22|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000766|D0011983|NC||4/7/2024|4/7/2024|-196,30|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000766|D0011866|AB|02|4/7/2024|26/7/2024|-82,11||CANC.MULT.REC.COB No.
00000766|D0011918|AB|02|4/7/2024|13/7/2024|-180,86||CANC.MULT.REC.COB No.
00000766|D0011983|AB|02|4/7/2024|20/7/2024|-497,11||CANC.MULT.REC.COB No.
00000498|D0012109|NC||4/7/2024|4/7/2024|-125,69|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000498|D0012109|CA|19|4/7/2024|27/7/2024|-502,75||FACTURA D0012109
00000331|D0012044|CA|04|4/7/2024|25/7/2024|-300,00||FACTURA D0012044
00000492|D0012191|FC|04|4/7/2024|3/8/2024|463,99||FACTURA D0012191
00000596|D0012197|FC|06|4/7/2024|3/8/2024|38,83||FACTURA D0012197
00000403|D0012198|FC|19|4/7/2024|3/8/2024|114,32||FACTURA D0012198
00000034|D0011859|AB|02|4/7/2024|6/7/2024|-26,36||CANC.MULT.REC.COB No.
00000034|D0011858|AB|02|4/7/2024|6/7/2024|-666,64||CANC.MULT.REC.COB No.
00000393|D0012000|NC||4/7/2024|4/7/2024|-140,47|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000393|D0012000|CA|04|4/7/2024|20/7/2024|-561,86||FACTURA D0012000
00000492|D0012199|FC|04|8/7/2024|7/8/2024|112,64||FACTURA D0012199
00000740|D0012200|FC|12|8/7/2024|7/8/2024|620,18||FACTURA D0012200
00000740|D0012124|NC||8/7/2024|8/7/2024|-43,30|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000740|D0012125|NC||8/7/2024|8/7/2024|-132,03|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000740|D0012128|NC||8/7/2024|8/7/2024|-100,05|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000740|D0012129|NC||8/7/2024|8/7/2024|-10,66|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000740|D0012148|NC||8/7/2024|8/7/2024|-37,90|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000740|D0012149|NC||8/7/2024|8/7/2024|-35,84|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000740|D0012124|CA|12|8/7/2024|28/7/2024|-173,22||CANC.MULT.REC.COB No.
00000740|D0012125|CA|12|8/7/2024|28/7/2024|-528,10||CANC.MULT.REC.COB No.
00000740|D0012128|CA|12|8/7/2024|28/7/2024|-400,18||CANC.MULT.REC.COB No.
00000740|D0012129|CA|12|8/7/2024|28/7/2024|-42,64||CANC.MULT.REC.COB No.
00000740|D0012148|CA|12|8/7/2024|31/7/2024|-151,58||CANC.MULT.REC.COB No.
00000740|D0012149|CA|12|8/7/2024|31/7/2024|-143,38||CANC.MULT.REC.COB No.
00000503|D0011687|AB|01|8/7/2024|1/7/2024|-907,04||CANC.MULT.REC.COB No.
00000503|D0011688|AB|01|8/7/2024|1/7/2024|-92,96||CANC.MULT.REC.COB No.
00000331|D0012044|NC||8/7/2024|8/7/2024|-112,46|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000331|D0012062|NC||8/7/2024|8/7/2024|-4,18|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000331|D0012044|CA|04|8/7/2024|25/7/2024|-131,82||CANC.MULT.REC.COB No.
00000331|D0012062|CA|04|8/7/2024|25/7/2024|-16,70||CANC.MULT.REC.COB No.
00000400|D0011694|CA|02|8/7/2024|19/6/2024|-150,00||FACTURA D0011694
00000666|D0011967|NC||8/7/2024|8/7/2024|-34,24|DCTO.P.PAG|DCTO P/PAGO AL 15.00%
00000666|D0011967|CA|02|8/7/2024|19/7/2024|-194,02||FACTURA D0011967
00000034|D0011858|CA|02|8/7/2024|6/7/2024|-73,36||FACTURA D0011858
00000730|D0012201|FC|25|8/7/2024|7/8/2024|506,57||FACTURA D0012201
00000219|D0012202|FC|06|8/7/2024|7/8/2024|262,07||FACTURA D0012202
00000219|D0012203|FC|06|8/7/2024|7/8/2024|22,79||FACTURA D0012203
00000219|D0012204|FC|06|8/7/2024|7/8/2024|17,59||FACTURA D0012204
00000621|D0012205|FC|06|8/7/2024|7/8/2024|55,80||FACTURA D0012205
00000421|D0012068|NC||8/7/2024|8/7/2024|-150,91|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000421|D0012069|NC||8/7/2024|8/7/2024|-116,40|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000421|D0012075|NC||8/7/2024|8/7/2024|-15,06|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000421|D0012078|NC||8/7/2024|8/7/2024|-19,90|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000421|D0012068|CA|21|8/7/2024|26/7/2024|-603,62||CANC.MULT.REC.COB No.
00000421|D0012069|CA|21|8/7/2024|26/7/2024|-465,60||CANC.MULT.REC.COB No.
00000421|D0012075|CA|21|8/7/2024|26/7/2024|-60,24||CANC.MULT.REC.COB No.
00000421|D0012078|CA|21|8/7/2024|26/7/2024|-79,60||CANC.MULT.REC.COB No.
00000699|D0012105|NC||8/7/2024|8/7/2024|-93,63|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000699|D0012163|NC||8/7/2024|8/7/2024|-10,41|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000699|D0012105|CA|21|8/7/2024|27/7/2024|-374,54||CANC.MULT.REC.COB No.
00000699|D0012163|CA|21|8/7/2024|1/8/2024|-41,65||CANC.MULT.REC.COB No.
00000470|D0012206|FC|02|8/7/2024|7/8/2024|60,00||FACTURA D0012206
00000470|D0012207|FC|02|8/7/2024|7/8/2024|277,87||FACTURA D0012207
00000095|D0011633|NC|34|8/7/2024|24/6/2024|-35,53||DCTO P/PAGO 20% D0011633
00000662|D0012208|FC|02|8/7/2024|7/8/2024|687,28||FACTURA D0012208
00000050|D0012142|CA|02|8/7/2024|31/7/2024|-230,00||FACTURA D0012142
00000672|D0012209|FC|19|8/7/2024|7/8/2024|6,46||FACTURA D0012209
00000753|D0012179|NC||8/7/2024|8/7/2024|-62,60|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000753|D0012179|CA|19|8/7/2024|2/8/2024|-250,39||FACTURA D0012179
00000088|D0012211|FC|01|8/7/2024|7/8/2024|245,42||FACTURA D0012211
00000088|D0012210|FC|01|8/7/2024|7/8/2024|185,08||FACTURA D0012210
00000378|D0012212|FC|06|8/7/2024|7/8/2024|88,84||FACTURA D0012212
00000082|D0011787|NC|02|10/6/2024|10/6/2024|-36,48||DEVOLUCION No. NC000750
00000061|D0011992|NC||8/7/2024|8/7/2024|-93,48|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000061|D0011992|CA|30|8/7/2024|4/8/2024|-373,90||FACTURA D0011992
00000621|D0012213|FC|06|8/7/2024|7/8/2024|141,55||FACTURA D0012213
00000362|D0012214|FC|12|8/7/2024|7/8/2024|362,45||FACTURA D0012214
00000362|D0012215|FC|12|8/7/2024|7/8/2024|89,12||FACTURA D0012215
00000400|D0011694|CA|02|8/7/2024|19/6/2024|-100,00||FACTURA D0011694
